BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
1000,BPR,2412163009.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,ZZ09,Credit,64974513,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,2.75,21,No Delay,0.6,0.26,0.14
1000,BPR,2341068651.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.11,0,Z001,Cash,64977668,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.59,0.29,0.12
9600,BPR,2341068650.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64977663,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.57,0.27,0.16
1000,BPR,2341068652.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64978066,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.59,0.28,0.13
1000,BPR,2341068656.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64978361,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.58,0.29,0.13
1000,BPR,2341068663.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64978625,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.58,0.29,0.13
1000,BPR,2341068666.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64978831,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.58,0.29,0.13
1000,BPR,2341068670.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.24,0,Z001,Cash,64978880,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.6,0.28,0.12
1000,BPR,2341068667.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64978838,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,3.22,24,No Delay,0.58,0.29,0.13
1000,BPR,2341068682.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.14,0,Z001,Cash,64981387,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,3.52,27,No Delay,0.56,0.31,0.14
1000,BPR,2341068691.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.15,0,Z001,Cash,64981950,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,3.52,27,No Delay,0.57,0.29,0.14
1000,BPR,2341068715.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64984949,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,3.52,27,No Delay,0.57,0.3,0.13
1000,BPR,2341068775.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.12,0,Z001,Cash,64989395,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,4.21,32,No Delay,0.57,0.3,0.13
9600,BPR,2341068822.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64992670,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,3.91,29,No Delay,0.56,0.29,0.15
1000,BPR,2341068823.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.25,0,Z001,Cash,64992680,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,3.91,29,No Delay,0.59,0.28,0.13
9600,BPR,2341068821.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64992648,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,3.91,29,No Delay,0.56,0.29,0.15
9600,BPR,2341068839.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64993418,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,3.91,29,No Delay,0.56,0.29,0.15
1000,BPR,2341068846.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64993905,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,3.91,29,No Delay,0.58,0.29,0.14
9600,BPR,2341068878.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64997034,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.59,0.29,0.12
1000,BPR,2341068880.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.11,0,Z001,Cash,64997094,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.11
1000,BPR,2341068877.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.15,0,Z001,Cash,64997027,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.61,0.28,0.11
1000,BPR,2341068881.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64997182,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.12
1000,BPR,2341068882.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64997381,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.12
1000,BPR,2341068889.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64997485,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.12
1000,BPR,2341068888.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.15,0,Z001,Cash,64997480,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.61,0.28,0.11
1000,BPR,2341068887.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64997467,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.12
1000,BPR,2341068892.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.11,0,Z001,Cash,64997745,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.11
1000,BPR,2341068919.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,0,Z001,Cash,64999102,29.12.2018,Dec,29-12-18,29-12-18,1221001,2019,2.61,19,No Delay,0.58,0.3,0.12
1000,BPR,2459060260.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.12,1,Z001,Cash,63009646,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,3.25,25,No Delay,0.48,0.42,0.1
1000,BPR,2459060261.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,1,Z001,Cash,63009654,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,3.25,25,No Delay,0.47,0.43,0.1
9600,BPR,2459060258.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,1,Z001,Cash,63009605,31.12.2018,Dec,31-12-18,31-12-18,1221001,2019,3.25,25,No Delay,0.52,0.36,0.12
1000,BPR,2459060203.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,1,Z001,Cash,63002898,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,3.09,24,0 to 10,0.43,0.47,0.1
1000,BPR,2459060212.0,104485,SANGEETA STEEL CORPORATION,North,LUDH,RV,0.13,1,Z001,Cash,63003156,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,3.09,24,0 to 10,0.43,0.47,0.1
2000,BPR,2418202725.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.23,-1,ZZ19,Credit,64921492,06.12.2018,Dec,06-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.61,0.19,0.21
2000,BPR,2438086639.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.15,0,Z001,Cash,63001860,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.13,0.05
2000,BPR,2438086638.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,Z001,Cash,63001836,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086641.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.13,0,Z001,Cash,63001944,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086645.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.16,0,Z001,Cash,63002031,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.14,0.05
2000,BPR,2438086649.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,Z001,Cash,63002118,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086651.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.13,0,Z001,Cash,63002204,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086654.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.14,0,Z001,Cash,63002277,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.13,0.05
2000,BPR,2438086657.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.18,0,Z001,Cash,63002415,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.81,0.14,0.05
2000,BPR,2438086662.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.15,0,Z001,Cash,63002561,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.13,0.05
2000,BPR,2438086660.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.15,0,Z001,Cash,63002491,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.13,0.05
2000,BPR,2438086665.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.15,0,Z001,Cash,63002577,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.82,0.13,0.05
2000,BPR,2438086668.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,Z001,Cash,63003031,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086671.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.11,0,Z001,Cash,63003102,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086674.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,Z001,Cash,63003197,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086676.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.11,0,Z001,Cash,63003320,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086677.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,Z001,Cash,63003327,30.12.2018,Dec,30-12-18,30-12-18,1221001,2019,0.0,0,No Delay,0.8,0.14,0.06
2000,BPR,2438086265.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.11,0,Z001,Cash,64911325,03.12.2018,Dec,03-12-18,03-12-18,1221001,2019,0.13,2,No Delay,0.68,0.26,0.05
2000,BPR,2438086404.0,103671,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.08,1,Z001,Cash,64966303,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.57,0.33,0.1
4000,BPR,1253021414.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,-4,ZZ13,Credit,63002681,30.12.2018,Dec,30-12-18,04-01-19,1221001,2019,5.06,29,0 to 10,0.23,0.63,0.13
4000,BPR,2431602857.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,-2,ZZ13,Credit,64983979,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.17,0.66,0.17
4000,BPR,2495138513.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.22,-1,ZZ13,Credit,64974924,23.12.2018,Dec,23-12-18,28-12-18,1221001,2019,1.54,8,0 to 10,0.09,0.8,0.11
4000,BPR,2431603006.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,-1,ZZ13,Credit,64987292,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.12,0.65,0.23
4000,BPR,2431602449.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,0,ZZ13,Credit,64975598,23.12.2018,Dec,23-12-18,28-12-18,1221001,2019,1.54,8,0 to 10,0.13,0.66,0.21
4000,BPR,2431602446.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.2,0,ZZ13,Credit,64975561,23.12.2018,Dec,23-12-18,28-12-18,1221001,2019,1.54,8,0 to 10,0.14,0.63,0.22
4000,BPR,2431602587.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.19,0,ZZ13,Credit,64979871,24.12.2018,Dec,24-12-18,29-12-18,1221001,2019,1.96,10,0 to 10,0.21,0.54,0.25
4000,BPR,2431602866.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,0,ZZ13,Credit,64984082,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.17,0.66,0.17
4000,BPR,1253021380.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,0,ZZ13,Credit,64985871,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.13,0.77,0.1
4000,BPR,1253021379.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,0,ZZ13,Credit,64985856,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.13,0.77,0.1
4000,BPR,1253021381.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.15,0,ZZ13,Credit,64985993,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.14,0.77,0.09
4000,BPR,1253021383.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.15,0,ZZ13,Credit,64986168,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.14,0.77,0.09
4000,BPR,2497841957.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,0,ZZ13,Credit,64986368,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.1,0.75,0.15
4000,BPR,1253021389.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,0,ZZ13,Credit,64986818,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.13,0.77,0.1
4000,BPR,1253021390.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,0,ZZ13,Credit,64986887,26.12.2018,Dec,26-12-18,31-12-18,1221001,2019,1.05,5,0 to 10,0.13,0.77,0.1
4000,BPR,2495138472.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.23,1,ZZ13,Credit,64969113,21.12.2018,Dec,21-12-18,26-12-18,1221001,2019,1.31,7,0 to 10,0.1,0.77,0.13
4000,BPR,2431603252.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,2,ZZ13,Credit,64992774,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.08,0.71,0.21
4000,BPR,2431603240.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,2,ZZ13,Credit,64992425,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.08,0.71,0.21
4000,BPR,2431603249.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,2,ZZ13,Credit,64992620,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.08,0.71,0.21
4000,BPR,2497841962.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,3,ZZ13,Credit,64988615,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.05,0.79,0.16
4000,BPR,2431603009.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,3,ZZ13,Credit,64987300,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.1,0.67,0.23
4000,BPR,1253021391.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,3,ZZ13,Credit,64989129,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.09,0.78,0.13
4000,BPR,1253021397.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,3,ZZ13,Credit,64989808,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.09,0.78,0.13
4000,BPR,1253021393.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,3,ZZ13,Credit,64989424,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.09,0.78,0.13
4000,BPR,2431601680.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,3,ZZ13,Credit,64957696,18.12.2018,Dec,18-12-18,23-12-18,1221001,2019,4.44,25,0 to 10,0.11,0.59,0.29
4000,BPR,2497841807.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,4,ZZ13,Credit,64942355,12.12.2018,Dec,12-12-18,17-12-18,1221001,2019,2.49,14,0 to 10,0.08,0.46,0.46
4000,BPR,2431603008.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,3,ZZ13,Credit,64987298,27.12.2018,Dec,27-12-18,01-01-19,1221001,2019,2.17,12,0 to 10,0.08,0.73,0.2
4000,BPR,2497841806.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,4,ZZ13,Credit,64942344,12.12.2018,Dec,12-12-18,17-12-18,1221001,2019,2.49,14,0 to 10,0.08,0.46,0.46
4000,BPR,2497841777.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.13,5,ZZ13,Credit,64937409,11.12.2018,Dec,11-12-18,16-12-18,1221001,2019,1.88,10,>=10,0.04,0.38,0.58
4000,BPR,1254014930.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,4,ZZ13,Credit,64941285,12.12.2018,Dec,12-12-18,17-12-18,1221001,2019,2.49,14,>=10,0.11,0.41,0.48
4000,BPR,2497841775.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.14,5,ZZ13,Credit,64936643,11.12.2018,Dec,11-12-18,16-12-18,1221001,2019,1.88,10,>=10,0.04,0.39,0.57
4000,BPR,1254014926.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,4,ZZ13,Credit,64940954,12.12.2018,Dec,12-12-18,17-12-18,1221001,2019,2.49,14,>=10,0.11,0.42,0.47
4000,BPR,1254014927.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,4,ZZ13,Credit,64940968,12.12.2018,Dec,12-12-18,17-12-18,1221001,2019,2.49,14,>=10,0.11,0.42,0.47
4000,BPR,2497841774.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,5,ZZ13,Credit,64936631,11.12.2018,Dec,11-12-18,16-12-18,1221001,2019,1.88,10,>=10,0.05,0.4,0.55
4000,BPR,2431603616.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,5,ZZ13,Credit,63004817,31.12.2018,Dec,31-12-18,05-01-19,1221001,2019,3.7,21,0 to 10,0.08,0.75,0.17
4000,BPR,2497841773.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,5,ZZ13,Credit,64936477,11.12.2018,Dec,11-12-18,16-12-18,1221001,2019,1.88,10,>=10,0.05,0.4,0.55
4000,BPR,2431603665.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.14,6,ZZ13,Credit,63005670,31.12.2018,Dec,31-12-18,05-01-19,1221001,2019,3.7,21,0 to 10,0.09,0.73,0.18
4000,BPR,1253021436.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,6,ZZ13,Credit,63008056,31.12.2018,Dec,31-12-18,05-01-19,1221001,2019,3.7,21,0 to 10,0.1,0.78,0.11
4000,BPR,2497841839.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,6,ZZ13,Credit,64951221,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 10,0.07,0.62,0.31
4000,BPR,1253021407.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.15,7,ZZ13,Credit,64998151,29.12.2018,Dec,29-12-18,03-01-19,1221001,2019,4.2,24,0 to 10,0.16,0.69,0.15
4000,BPR,1254014938.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,6,ZZ13,Credit,64951830,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 10,0.12,0.54,0.33
4000,BPR,2497841993.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.15,7,ZZ13,Credit,64996981,29.12.2018,Dec,29-12-18,03-01-19,1221001,2019,4.2,24,0 to 10,0.05,0.81,0.14
4000,BPR,1254014939.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,6,ZZ13,Credit,64951879,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 10,0.12,0.56,0.32
4000,BPR,2495138779.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,6,ZZ13,Credit,63005253,31.12.2018,Dec,31-12-18,05-01-19,1221001,2019,3.7,21,0 to 10,0.06,0.82,0.11
4000,BPR,2495138745.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,6,ZZ13,Credit,63001302,30.12.2018,Dec,30-12-18,04-01-19,1221001,2019,5.06,29,0 to 10,0.14,0.74,0.12
4000,BPR,2495138782.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,6,ZZ13,Credit,63007143,31.12.2018,Dec,31-12-18,05-01-19,1221001,2019,3.7,21,0 to 10,0.06,0.82,0.11
4000,BPR,1253021272.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,7,ZZ13,Credit,64930715,09.12.2018,Dec,09-12-18,14-12-18,1221001,2019,1.36,7,0 to 10,0.06,0.49,0.45
4000,BPR,2497841765.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,7,ZZ13,Credit,64930777,09.12.2018,Dec,09-12-18,14-12-18,1221001,2019,1.36,7,>=10,0.06,0.3,0.63
4000,BPR,2495138707.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,7,ZZ13,Credit,64996278,29.12.2018,Dec,29-12-18,03-01-19,1221001,2019,4.2,24,0 to 10,0.04,0.82,0.14
4000,BPR,2495138708.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,7,ZZ13,Credit,64996280,29.12.2018,Dec,29-12-18,03-01-19,1221001,2019,4.2,24,0 to 10,0.04,0.82,0.14
4000,BPR,1253021270.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,7,ZZ13,Credit,64930521,09.12.2018,Dec,09-12-18,14-12-18,1221001,2019,1.36,7,0 to 10,0.07,0.5,0.44
4000,BPR,2497841984.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64994005,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.04,0.82,0.14
4000,BPR,2497841980.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64993735,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.04,0.82,0.14
4000,BPR,2497841985.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64994075,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.04,0.82,0.14
4000,BPR,1253021401.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64993209,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.1,0.76,0.15
4000,BPR,2497841983.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64993936,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.04,0.82,0.14
4000,BPR,2497841820.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,8,ZZ13,Credit,64945394,13.12.2018,Dec,13-12-18,18-12-18,1221001,2019,3.34,19,0 to 10,0.06,0.6,0.34
4000,BPR,2431603308.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,8,ZZ13,Credit,64995483,28.12.2018,Dec,28-12-18,02-01-19,1221001,2019,3.03,17,0 to 10,0.08,0.71,0.21
4000,BPR,2497841762.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.19,8,ZZ13,Credit,64927888,08.12.2018,Dec,08-12-18,13-12-18,1221001,2019,0.98,5,>=10,0.12,0.27,0.61
4000,BPR,1253021266.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.19,8,ZZ13,Credit,64927927,08.12.2018,Dec,08-12-18,13-12-18,1221001,2019,0.98,5,>=10,0.12,0.44,0.44
4000,BPR,2495138727.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.22,7,ZZ13,Credit,63000214,29.12.2018,Dec,29-12-18,03-01-19,1221001,2019,4.2,24,0 to 10,0.06,0.85,0.1
4000,BPR,2418113385.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,10,Z001,Cash,64953237,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,4.23,24,0 to 10,0.15,0.52,0.33
4000,BPR,2431601012.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.21,11,Z001,Cash,64942931,13.12.2018,Dec,13-12-18,13-12-18,1221001,2019,3.34,19,0 to 10,0.13,0.45,0.41
4000,BPR,2431600155.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,14,Z001,Cash,64923810,07.12.2018,Dec,07-12-18,07-12-18,1221001,2019,0.62,3,No Delay,0.38,0.3,0.32
