BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
1000,BPR,2412144100,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792711,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144101,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792712,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144102,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792713,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144103,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792715,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144104,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792716,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144105,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792717,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144106,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792718,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144107,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792719,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144108,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792720,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144109,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792723,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144110,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792724,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144111,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792725,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144112,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792726,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144113,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792727,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144114,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792729,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144115,822272,TATA STEEL PROCESSING,South,MADS,RV,0.01,1,ZZ81,Credit,64792730,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.6,0.28,
1000,BPR,2412144116,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792731,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144117,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792732,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144118,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792733,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144119,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792734,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144120,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792735,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144121,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792736,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144122,822272,TATA STEEL PROCESSING,South,MADS,RV,0.03,1,ZZ81,Credit,64792737,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.61,0.27,
1000,BPR,2412144123,822272,TATA STEEL PROCESSING,South,MADS,RV,0.02,1,ZZ81,Credit,64792738,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.6,0.28,
1000,BPR,2412144124,822272,TATA STEEL PROCESSING,South,MADS,RV,0.02,1,ZZ81,Credit,64792739,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.6,0.28,
1000,BPR,2412144125,822272,TATA STEEL PROCESSING,South,MADS,RV,0.02,1,ZZ81,Credit,64792740,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.6,0.28,
1000,BPR,2412144126,822272,TATA STEEL PROCESSING,South,MADS,RV,0.02,1,ZZ81,Credit,64792741,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.53,0.36,0.11,13,0,1,0.04,0.6,0.28,
1000,BPR,2412144127,822272,TATA STEEL PROCESSING,South,MADS,RV,0.15,1,ZZ81,Credit,64792742,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.79,0.2,0.01,13,0,1,0.04,0.63,0.25,
1000,BPR,2412144128,822272,TATA STEEL PROCESSING,South,MADS,RV,0.15,1,ZZ81,Credit,64792743,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.79,0.2,0.01,13,0,1,0.04,0.63,0.25,
1000,BPR,2412144129,822272,TATA STEEL PROCESSING,South,MADS,RV,0.15,1,ZZ81,Credit,64792745,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.79,0.2,0.01,13,0,1,0.04,0.63,0.25,
1000,BPR,2412144130,822272,TATA STEEL PROCESSING,South,MADS,RV,0.15,1,ZZ81,Credit,64792746,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.79,0.2,0.01,13,0,1,0.04,0.63,0.25,
1000,BPR,2412144131,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,1,ZZ81,Credit,64792747,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.78,0.21,0.01,13,0,1,0.04,0.64,0.24,
1000,BPR,2412144132,822272,TATA STEEL PROCESSING,South,MADS,RV,0.15,1,ZZ81,Credit,64792748,31.10.2018,Oct,20181031,20181113,1221001,2019,20181114,9.28,84,0.79,0.2,0.01,13,0,1,0.04,0.63,0.25,
9600,BPR,2146119160,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.12,5,ZZ34,Credit,64777149,29.10.2018,Oct,20181029,20181031,1221001,2019,20181105,0.96,7,0.86,0.14,0,4,0,1,0,1,0,Yes
9600,BPR,2146119144,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.14,5,ZZ34,Credit,64775504,29.10.2018,Oct,20181029,20181031,1221001,2019,20181105,0.96,7,0.81,0.19,0,4,0,1,0,1,0,Yes
9600,BPR,2146119111,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.15,5,ZZ34,Credit,64774268,29.10.2018,Oct,20181029,20181031,1221001,2019,20181105,0.96,7,0.81,0.19,0,4,0,1,0,1,0,Yes
9600,BPR,2146119127,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.15,5,ZZ34,Credit,64774514,29.10.2018,Oct,20181029,20181031,1221001,2019,20181105,0.96,7,0.81,0.19,0,4,0,1,0,1,0,Yes
1000,BPR,2351198513,136453,G.R. GUPTA & BROS.,North,GBAD,RV,0.05,5,Z003,Credit,64789815,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,1.19,9,0.53,0.47,0,14,0,0,0.89,0.11,0,Yes
2000,BPR,2116042822,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.2,5,ZZ36,Credit,64768094,27.10.2018,Oct,20181027,20181101,1221001,2019,20181106,7.63,49,0.05,0.88,0.07,5,1,1,0,0.71,0.29,
9600,BPR,2146118847,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.13,5,ZZ41,Credit,64770256,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,8.03,52,0.23,0.65,0.13,11,1,2,0.14,0.31,0.54,
1000,BPR,2412143141,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.15,5,ZZ41,Credit,64778970,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,8.13,52,0.33,0.57,0.1,13,1,2,0.11,0.37,0.52,
1000,BPR,2431590499,128543,VIKRANT IRON PRIVATE LIMITED,North,GBAD,RV,0.13,5,ZZ41,Credit,64770166,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,8.03,52,0.23,0.66,0.12,11,1,2,0.13,0.35,0.52,
1000,BPR,2426907984,822272,TATA STEEL PROCESSING,South,MADS,RV,0.13,-1,ZZ41,Credit,64794506,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,9.28,84,0.73,0.2,0.08,8,0,0,0.66,0.3,0.04,Yes
1000,BPR,2426907986,822272,TATA STEEL PROCESSING,South,MADS,RV,0.14,-1,ZZ41,Credit,64794510,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,9.28,84,0.85,0.14,0.01,8,0,0,0.66,0.3,0.04,Yes
9600,BPR,2146118932,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ09,Credit,64770617,28.10.2018,Oct,20181028,20181106,1221001,2019,20181106,3.1,21,0.85,0.15,0,5,0,1,0.03,0.97,0,
9600,BPR,2146118943,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,0,ZZ09,Credit,64770647,28.10.2018,Oct,20181028,20181106,1221001,2019,20181106,3.1,21,0.85,0.15,0,5,0,1,0.04,0.96,0,
9600,BPR,2146119048,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.25,-1,ZZ09,Credit,64773283,29.10.2018,Oct,20181029,20181107,1221001,2019,20181106,5.29,35,0.98,0.02,0,5,0,1,0.05,0.95,0,
9600,BPR,2146119143,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,-1,ZZ09,Credit,64775500,29.10.2018,Oct,20181029,20181107,1221001,2019,20181106,5.29,35,0.98,0.02,0,5,0,1,0.06,0.94,0,
9600,BPR,2146119194,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.25,-1,ZZ09,Credit,64777691,29.10.2018,Oct,20181029,20181107,1221001,2019,20181106,5.29,35,0.98,0.02,0,5,0,1,0.05,0.95,0,
9600,BPR,2146119226,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.13,0,ZZ09,Credit,64778361,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.82,0.18,0,7,0,1,0.05,0.95,0,
9600,BPR,2146119243,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ09,Credit,64778441,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.06,0.94,0,
9600,BPR,2146119244,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64778442,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.05,0.95,0,
9600,BPR,2146119253,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64778460,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.05,0.95,0,
9600,BPR,2146119311,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.2,0,ZZ09,Credit,64779090,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.83,0.17,0,7,0,1,0.06,0.94,0,
9600,BPR,2146119434,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.13,0,ZZ09,Credit,64780007,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.82,0.18,0,7,0,1,0.05,0.95,0,
9600,BPR,2146119450,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.19,0,ZZ09,Credit,64780051,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.06,0.94,0,
9600,BPR,2146119453,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ09,Credit,64780054,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.06,0.94,0,
9600,BPR,2146119522,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,0,ZZ09,Credit,64783102,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.05,0.95,0,
9600,BPR,2146119523,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ09,Credit,64783103,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.84,0.16,0,7,0,1,0.06,0.94,0,
9600,BPR,2146119539,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,0,ZZ09,Credit,64783682,30.10.2018,Oct,20181030,20181108,1221001,2019,20181108,5.23,33,0.79,0.21,0,7,0,1,0.04,0.96,0,
9600,BPR,2146119548,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,-1,ZZ09,Credit,64784367,31.10.2018,Oct,20181031,20181109,1221001,2019,20181108,6.97,44,0.83,0.17,0,7,0,0,0.5,0.49,0,Yes
9600,BPR,2147084654,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64776663,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.31,0.01,4,0,1,0.02,0.98,0,
9600,BPR,2147084662,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64776680,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.31,0.01,4,0,1,0.02,0.98,0,
9600,BPR,2147084674,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64776699,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.31,0.01,4,0,1,0.02,0.98,0,
9600,BPR,2147084698,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ09,Credit,64776738,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.31,0.01,4,0,1,0.02,0.98,0,
9600,BPR,2147084722,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,0,ZZ09,Credit,64776783,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.32,0.01,4,0,1,0.02,0.98,0,
9600,BPR,2147084743,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ09,Credit,64776818,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.32,0,4,0,1,0.02,0.98,0,
9600,BPR,2147085031,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64786053,27.10.2018,Oct,20181027,20181105,1221001,2019,20181105,1.61,11,0.68,0.31,0.01,4,0,1,0.02,0.98,0,
2000,BPR,2412139042,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ20,Credit,64744053,21.10.2018,Oct,20181021,20181102,1221001,2019,20181102,2.54,17,0.46,0.54,0,1,1,1,0.2,0.8,0,Yes
2000,BPR,2412139231,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64745536,21.10.2018,Oct,20181021,20181102,1221001,2019,20181102,2.54,17,0.46,0.53,0,1,1,1,0.2,0.8,0,Yes
1000,BPR,2412142255,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.12,0,ZZ09,Credit,64772566,28.10.2018,Oct,20181028,20181106,1221001,2019,20181106,3.1,21,0.85,0.15,0,5,0,1,0.04,0.96,0,
1000,BPR,2412142300,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64772618,28.10.2018,Oct,20181028,20181106,1221001,2019,20181106,3.1,21,0.86,0.14,0,5,0,1,0.04,0.96,0,
1000,BPR,2412142301,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ09,Credit,64772619,28.10.2018,Oct,20181028,20181106,1221001,2019,20181106,3.1,21,0.86,0.14,0,5,0,1,0.04,0.96,0,
1000,BPR,2412142893,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,-1,ZZ09,Credit,64778027,29.10.2018,Oct,20181029,20181107,1221001,2019,20181106,5.29,35,0.99,0.01,0,5,0,1,0.05,0.95,0,
1000,BPR,2412142900,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,-1,ZZ09,Credit,64778034,29.10.2018,Oct,20181029,20181107,1221001,2019,20181106,5.29,35,0.98,0.02,0,5,0,1,0.08,0.92,0,
1000,BPR,2351198407,123052,G R GUPTA & BROS,North,GBAD,RV,0.12,5,Z003,Credit,64782505,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,6.03,45,0.03,0.97,0,13,1,1,0.13,0.85,0.02,
1000,BPR,2351198438,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,5,Z003,Credit,64783076,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,6.03,45,0.02,0.98,0,13,1,1,0.11,0.87,0.02,
9600,BPR,2351198439,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,5,Z003,Credit,64783085,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,6.03,45,0.01,0.99,0,13,1,1,0.17,0.8,0.03,
2000,BPR,2412142570,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,5,ZZ19,Credit,64775344,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.02,0.98,0,12,1,1,0.11,0.89,0,
2000,BPR,2412142600,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,5,ZZ19,Credit,64775386,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.02,0.98,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110393,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,5,ZZ19,Credit,64778117,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.03,0.97,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110396,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,5,ZZ19,Credit,64778125,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.03,0.97,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110399,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,5,ZZ19,Credit,64778135,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.03,0.97,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110402,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,5,ZZ19,Credit,64778144,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.03,0.97,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110088,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,-1,ZZ20,Credit,64750368,23.10.2018,Oct,20181023,20181104,1221001,2019,20181103,2.19,14,0.38,0.62,0,2,1,1,0.21,0.79,0,Yes
2000,BPR,2426110089,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.07,-1,ZZ20,Credit,64750370,23.10.2018,Oct,20181023,20181104,1221001,2019,20181103,2.19,14,0.39,0.6,0,2,1,1,0.2,0.8,0,Yes
2000,BPR,2426110403,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,5,ZZ19,Credit,64778148,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.03,0.97,0,12,1,1,0.11,0.89,0,
2000,BPR,2426110453,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,5,ZZ19,Credit,64783734,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,6.03,45,0.03,0.97,0,13,1,1,0.11,0.87,0.02,
2000,BPR,2426110454,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,5,ZZ19,Credit,64783747,30.10.2018,Oct,20181030,20181109,1221001,2019,20181114,6.03,45,0.05,0.95,0,13,1,1,0.11,0.87,0.02,
2000,BPR,2442037529,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64745566,21.10.2018,Oct,20181021,20181102,1221001,2019,20181102,2.54,17,0.46,0.53,0,1,1,1,0.2,0.8,0,Yes
2000,BPR,2442037532,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64745589,21.10.2018,Oct,20181021,20181102,1221001,2019,20181102,2.54,17,0.46,0.53,0,1,1,1,0.2,0.8,0,Yes
2000,BPR,2442037533,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64745590,21.10.2018,Oct,20181021,20181102,1221001,2019,20181102,2.54,17,0.46,0.53,0,1,1,1,0.2,0.8,0,Yes
2000,BPR,2442037666,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64772540,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037667,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.15,0,ZZ20,Credit,64772541,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037668,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ20,Credit,64772542,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037669,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ20,Credit,64772570,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037670,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ20,Credit,64772574,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037671,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,0,ZZ20,Credit,64772575,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037672,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,0,ZZ20,Credit,64772576,28.10.2018,Oct,20181028,20181109,1221001,2019,20181109,3.1,21,0.76,0.24,0,8,0,1,0.2,0.8,0,
2000,BPR,2442037673,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,3,ZZ20,Credit,64772577,28.10.2018,Oct,20181028,20181109,1221001,2019,20181112,3.1,21,0.76,0.24,0,11,0,1,0.2,0.8,0,
2000,BPR,2442037674,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,4,ZZ20,Credit,64772598,28.10.2018,Oct,20181028,20181109,1221001,2019,20181113,3.1,21,0.76,0.24,0,12,0,1,0.2,0.8,0,
2000,BPR,2442037602,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,5,ZZ19,Credit,64759264,25.10.2018,Oct,20181025,20181104,1221001,2019,20181109,7.99,60,0.37,0.63,0,8,1,1,0.01,0.99,0,Yes
1000,BPR,2412144027,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.07,4,ZZ09,Credit,64791751,31.10.2018,Oct,20181031,20181109,1221001,2019,20181113,6.97,44,0.73,0.27,0,12,0,0,0.51,0.49,0,Yes
2000,BPR,2442037603,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,5,ZZ19,Credit,64759265,25.10.2018,Oct,20181025,20181104,1221001,2019,20181109,7.99,60,0.36,0.63,0,8,1,1,0.01,0.99,0,Yes
2000,BPR,2442037695,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,5,ZZ19,Credit,64778110,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.02,0.98,0,12,1,1,0.11,0.89,0,
1000,BPR,2412144018,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.1,4,ZZ09,Credit,64791731,31.10.2018,Oct,20181031,20181109,1221001,2019,20181113,6.97,44,0.7,0.3,0,12,0,0,0.51,0.49,0,Yes
2000,BPR,2442037697,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,5,ZZ19,Credit,64778145,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.04,0.96,0,12,1,1,0.11,0.89,0,
2000,BPR,2442037698,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,5,ZZ19,Credit,64778146,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,6.45,46,0.04,0.96,0,12,1,1,0.11,0.89,0,
1000,BPR,2412143958,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,4,ZZ09,Credit,64791598,31.10.2018,Oct,20181031,20181109,1221001,2019,20181113,6.97,44,0.79,0.21,0,12,0,0,0.51,0.49,0,Yes
1000,BPR,2412143956,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.16,4,ZZ09,Credit,64791595,31.10.2018,Oct,20181031,20181109,1221001,2019,20181113,6.97,44,0.79,0.21,0,12,0,0,0.51,0.49,0,Yes
