BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
9600,BPR,2146123883.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.12,0,ZZ30,Credit,64891923,29.11.2018,Nov,20181129,20181204,1221001,2019,20181204,0.0,0,0.72,0.24,0.05,3,0,1,0.03,0.89,0.08,Yes
2000,BPR,2412154453.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,0,ZZ19,Credit,64876277,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.6,16,0.95,0.05,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412153786.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,0,ZZ19,Credit,64871354,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.6,16,0.95,0.05,0.0,3,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412152788.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.11,2,ZZ41,Credit,64858823,21.11.2018,Nov,20181121,20181201,1221001,2019,20181203,1.5,18,0.62,0.38,0.0,2,0,1,0.02,0.98,0.01,Yes
1000,BPR,2412152786.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.11,2,ZZ41,Credit,64858821,21.11.2018,Nov,20181121,20181201,1221001,2019,20181203,1.5,18,0.62,0.38,0.0,2,0,1,0.02,0.98,0.01,Yes
1000,BPR,2412152757.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,2,ZZ41,Credit,64858791,21.11.2018,Nov,20181121,20181201,1221001,2019,20181203,1.5,18,0.63,0.37,0.0,2,0,1,0.02,0.98,0.01,Yes
1000,BPR,2412152781.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,2,ZZ41,Credit,64858816,21.11.2018,Nov,20181121,20181201,1221001,2019,20181203,1.5,18,0.63,0.37,0.0,2,0,1,0.02,0.98,0.01,Yes
1000,BPR,2412152801.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.14,2,ZZ41,Credit,64858837,21.11.2018,Nov,20181121,20181201,1221001,2019,20181203,1.5,18,0.67,0.33,0.0,2,0,1,0.02,0.98,0.01,Yes
1000,BPR,2431597760.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.1,1,ZZ29,Credit,64899587,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.0,0,0.78,0.12,0.09,3,0,0,0.77,0.23,0.0,Yes
1000,BPR,2431598187.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.1,1,ZZ29,Credit,64905224,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.0,0,0.78,0.12,0.09,3,0,0,0.77,0.23,0.0,Yes
1000,BPR,2431598240.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.1,1,ZZ29,Credit,64905946,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.0,0,0.78,0.12,0.09,3,0,0,0.77,0.23,0.0,Yes
1000,BPR,2431598191.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.1,1,ZZ29,Credit,64905366,30.11.2018,Nov,20181130,20181203,1221001,2019,20181204,0.0,0,0.78,0.12,0.09,3,0,0,0.77,0.23,0.0,Yes
2000,BPR,2438086174.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.12,0,ZZ16,Credit,64894234,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.0,0,0.68,0.28,0.04,2,0,1,0.31,0.69,0.0,Yes
2000,BPR,2438086171.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.16,0,ZZ16,Credit,64893955,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.0,0,0.68,0.28,0.04,2,0,1,0.31,0.69,0.0,Yes
2000,BPR,2438086164.0,856737,BAJRANG STEEL (SALES) CORPORAT,East,GWAH,RV,0.13,0,ZZ16,Credit,64893146,29.11.2018,Nov,20181129,20181203,1221001,2019,20181203,0.0,0,0.68,0.27,0.04,2,0,1,0.34,0.67,0.0,Yes
3000,BPR,2485215713.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,0,ZZ28,Credit,64906069,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312149.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64904632,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312147.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.12,0,ZZ28,Credit,64904616,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312095.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64903945,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312093.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64903937,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312091.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64903920,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312089.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64903888,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312088.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64903882,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312084.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64903849,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483312082.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64903826,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311791.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,0,ZZ28,Credit,64897949,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311789.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64897898,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311787.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64897841,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311784.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64897789,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311767.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64897498,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311761.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64897430,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311760.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.12,0,ZZ28,Credit,64897419,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311758.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64897395,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311757.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64897388,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311756.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64897376,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311753.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64897334,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.99,0.01,0.0,2,0,1,0.0,1.0,0.0,Yes
9600,BPR,2483311752.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.12,0,ZZ28,Credit,64897316,30.11.2018,Nov,20181130,20181203,1221001,2019,20181203,4.38,31,0.98,0.02,0.0,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111563.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.07,0,ZZ19,Credit,64868237,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,2.19,15,1.0,0.0,0.0,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412154075.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.17,0,ZZ19,Credit,64873432,25.11.2018,Nov,20181125,20181205,1221001,2019,20181205,2.97,21,0.97,0.03,0.0,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412153453.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.17,0,ZZ19,Credit,64867568,23.11.2018,Nov,20181123,20181203,1221001,2019,20181203,1.26,9,0.98,0.01,0.01,2,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442038068.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ19,Credit,64876289,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.71,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442038064.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.12,0,ZZ19,Credit,64876284,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.71,0.26,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442038063.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.13,0,ZZ19,Credit,64876283,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.71,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426111583.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.22,0,ZZ19,Credit,64869815,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.7,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412154487.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.15,0,ZZ19,Credit,64876332,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.7,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
1000,BPR,2412153847.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ41,Credit,64871418,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.68,0.3,0.02,3,0,1,0.01,0.99,0.0,Yes
2000,BPR,2412153841.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.17,0,ZZ19,Credit,64871412,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.7,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2412153818.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.15,0,ZZ19,Credit,64871387,24.11.2018,Nov,20181124,20181204,1221001,2019,20181204,1.97,17,0.7,0.27,0.03,3,0,1,0.0,1.0,0.0,Yes
2000,BPR,2418202711.0,828300,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.03,4,ZZ16,Credit,64882245,27.11.2018,Nov,20181127,20181201,1221001,2019,20181205,0.27,2,0.51,0.49,0.0,4,0,1,0.0,1.0,0.0,Yes
