BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,No Delay,0 to 10,>=10
4000,BPR,1412034413.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.12,0,Z001,Cash,64979293,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.63,0.27,0.1
4000,BPR,1412034414.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.12,0,Z001,Cash,64979495,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.63,0.27,0.1
4000,BPR,1412034417.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.17,0,Z001,Cash,64979592,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.67,0.24,0.09
4000,BPR,1412034425.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.14,0,Z001,Cash,64979793,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.66,0.24,0.1
4000,BPR,1412034454.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.18,0,Z001,Cash,64985912,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.72,0.21,0.07
4000,BPR,1412034455.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.13,0,Z001,Cash,64985949,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.72,0.21,0.08
4000,BPR,1412034460.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.14,0,Z001,Cash,64986130,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.72,0.21,0.07
4000,BPR,1412034459.0,875592,KAUSALYA  AGENCIES,East,BHUB,RV,0.02,0,Z001,Cash,64986115,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.75,0.15,0.09
4000,BPR,2431602860.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.21,-1,ZZ38,Credit,64983994,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.27,0.55,0.18
4000,BPR,2431602873.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.21,-1,ZZ38,Credit,64984149,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.27,0.55,0.18
4000,BPR,2431602859.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,-1,ZZ38,Credit,64983992,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.26,0.55,0.19
4000,BPR,2431602872.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,-1,ZZ38,Credit,64984147,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.26,0.55,0.19
4000,BPR,2431602865.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,-1,ZZ38,Credit,64984081,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.26,0.56,0.18
4000,BPR,2431602882.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.17,-1,ZZ38,Credit,64984299,26.12.2018,Dec,26-12-18,30-12-18,1221001,2019,0.54,3,0 to 10,0.26,0.56,0.18
4000,BPR,2495138523.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,ZZ38,Credit,64975301,23.12.2018,Dec,23-12-18,27-12-18,1221001,2019,0.98,5,0 to 10,0.31,0.5,0.19
4000,BPR,2495138524.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,ZZ38,Credit,64975307,23.12.2018,Dec,23-12-18,27-12-18,1221001,2019,0.98,5,0 to 10,0.31,0.5,0.19
4000,BPR,2418113650.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,ZZ38,Credit,64976769,24.12.2018,Dec,24-12-18,28-12-18,1221001,2019,0.72,4,0 to 10,0.24,0.6,0.16
4000,BPR,2418113648.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,0,Z001,Cash,64976765,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.72,4,0 to 10,0.25,0.55,0.2
4000,BPR,2495138473.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,1,ZZ38,Credit,64969127,21.12.2018,Dec,21-12-18,25-12-18,1221001,2019,0.62,3,0 to 10,0.34,0.47,0.19
4000,BPR,2495138485.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.18,1,ZZ38,Credit,64970646,21.12.2018,Dec,21-12-18,25-12-18,1221001,2019,0.62,3,0 to 10,0.34,0.47,0.19
4000,BPR,2418113630.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.22,1,Z001,Cash,64975659,23.12.2018,Dec,23-12-18,23-12-18,1221001,2019,0.98,5,0 to 10,0.28,0.57,0.15
2000,BPR,2438086429.0,868275,BAZARI STEELS PRIVATE LIMITED,East,GWAH,RV,0.27,0,Z001,Cash,64968885,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.83,0.11,0.05
4000,BPR,2438086399.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.07,0,Z001,Cash,64965732,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.92,0.08,0.01
4000,BPR,2438086398.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.07,0,Z001,Cash,64965722,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.92,0.08,0.01
4000,BPR,2438086402.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.07,0,Z001,Cash,64966116,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.92,0.08,0.01
4000,BPR,2438086403.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.07,0,Z001,Cash,64966172,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.0,0,No Delay,0.92,0.08,0.01
4000,BPR,2438086465.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.09,0,Z001,Cash,64973138,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.79,0.15,0.06
4000,BPR,2438086466.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.06,0,Z001,Cash,64973157,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.83,0.13,0.03
4000,BPR,2438086500.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.06,0,Z001,Cash,64985128,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.78,0.15,0.07
4000,BPR,2438086501.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.09,0,Z001,Cash,64985157,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.76,0.17,0.07
4000,BPR,2438086498.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.06,0,Z001,Cash,64985088,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.78,0.15,0.07
4000,BPR,2438086499.0,867363,MARJING COMMERCE PVT LTD,East,GWAH,RV,0.09,0,Z001,Cash,64985101,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.0,0,No Delay,0.76,0.17,0.07
1000,BPR,2432360644.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.05,10,Z001,Cash,64970635,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.56,0.1
1000,BPR,2432360757.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.11,5,Z001,Cash,64985343,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,11.0,91,0 to 10,0.2,0.56,0.23
1000,BPR,2432360794.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,5,Z001,Cash,64987016,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,11.0,91,0 to 10,0.21,0.56,0.23
1000,BPR,2432360604.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.06,10,Z001,Cash,64969886,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.56,0.1
1000,BPR,2432360724.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,6,Z001,Cash,64980313,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,10.88,90,0 to 10,0.3,0.55,0.16
9600,BPR,2432360764.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.14,5,Z001,Cash,64985684,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,11.0,91,0 to 10,0.24,0.52,0.24
1000,BPR,2432360701.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,7,Z001,Cash,64979537,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,10.39,86,0 to 10,0.31,0.55,0.14
1000,BPR,2432360696.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,7,Z001,Cash,64978407,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,10.39,86,0 to 10,0.31,0.55,0.14
1000,BPR,2432360698.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,7,Z001,Cash,64978459,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,10.39,86,0 to 10,0.31,0.55,0.14
1000,BPR,2432360592.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.09,10,Z001,Cash,64969092,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.58,0.1
1000,BPR,2432360697.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,7,Z001,Cash,64978417,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,10.39,86,0 to 10,0.33,0.52,0.15
1000,BPR,2432360607.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.1,10,Z001,Cash,64969933,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.57,0.1
1000,BPR,2432360628.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.1,10,Z001,Cash,64970309,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.57,0.1
1000,BPR,2432360654.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972565,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
1000,BPR,2432360653.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972563,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
1000,BPR,2432360645.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972318,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
9600,BPR,2432360681.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64973699,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.33,0.54,0.13
1000,BPR,2432360647.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972500,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
1000,BPR,2432360603.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.11,10,Z001,Cash,64969623,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.33,0.57,0.1
1000,BPR,2432360665.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972978,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
1000,BPR,2432360666.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,9,Z001,Cash,64972996,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.36,0.53,0.11
1000,BPR,1261023766.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.11,10,Z001,Cash,64969356,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.3,0.64,0.06
1000,BPR,2432360601.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,10,Z001,Cash,64969469,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.34,0.56,0.1
1000,BPR,2432360590.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,10,Z001,Cash,64968993,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.35,0.54,0.11
1000,BPR,2432360576.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,11,Z001,Cash,64966535,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.35,0.56,0.09
9600,BPR,2432360523.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,11,Z001,Cash,64965301,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.34,0.58,0.09
9600,BPR,2432360667.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.15,9,Z001,Cash,64973007,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,9.4,78,0 to 10,0.35,0.51,0.15
1000,BPR,2432360574.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,11,Z001,Cash,64966502,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.37,0.53,0.1
1000,BPR,2432360527.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,11,Z001,Cash,64965426,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.37,0.53,0.1
1000,BPR,2432360526.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,11,Z001,Cash,64965421,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.37,0.53,0.1
1000,BPR,2432360528.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.13,11,Z001,Cash,64965435,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.37,0.53,0.1
1000,BPR,2432360613.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.16,10,Z001,Cash,64970043,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,8.37,68,0 to 10,0.36,0.53,0.11
9600,BPR,2432360524.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.15,11,Z001,Cash,64965312,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.36,0.53,0.11
9600,BPR,2432360561.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.15,11,Z001,Cash,64966156,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.36,0.53,0.11
1000,BPR,2432360568.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.18,11,Z001,Cash,64966377,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,7.13,59,0 to 10,0.38,0.52,0.09
4000,BPR,2261500588.0,864059,AADINATH STEEL,North,DELI,RV,0.18,3,Z001,Cash,64984327,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,1.1,6,No Delay,0.43,0.42,0.16
4000,BPR,2261500589.0,864059,AADINATH STEEL,North,DELI,RV,0.18,3,Z001,Cash,64984345,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,1.1,6,No Delay,0.43,0.42,0.16
4000,BPR,2261500600.0,864059,AADINATH STEEL,North,DELI,RV,0.19,3,Z001,Cash,64985767,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,1.1,6,No Delay,0.43,0.41,0.16
4000,BPR,2261500603.0,864059,AADINATH STEEL,North,DELI,RV,0.22,3,Z001,Cash,64985939,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,1.1,6,No Delay,0.43,0.41,0.16
4000,BPR,2261500571.0,864059,AADINATH STEEL,North,DELI,RV,0.18,4,Z001,Cash,64981430,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,0.74,4,No Delay,0.39,0.35,0.25
4000,BPR,2261500568.0,864059,AADINATH STEEL,North,DELI,RV,0.18,4,Z001,Cash,64981313,25.12.2018,Dec,25-12-18,25-12-18,1221001,2019,0.74,4,No Delay,0.39,0.35,0.25
4000,BPR,2261500491.0,864059,AADINATH STEEL,North,DELI,RV,0.17,7,Z001,Cash,64972336,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.38,2,No Delay,0.48,0.41,0.12
4000,BPR,2261500494.0,864059,AADINATH STEEL,North,DELI,RV,0.19,7,Z001,Cash,64972724,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.38,2,No Delay,0.49,0.39,0.11
9600,BPR,2146127978.0,861100,KARTHIK STEEL,South,MADS,RV,0.16,-1,ZZ39,Credit,64984728,26.12.2018,Dec,26-12-18,01-01-19,1221001,2019,0.65,5,No Delay,0.44,0.43,0.14
1000,BPR,2473286210.0,861100,KARTHIK STEEL,South,MADS,RV,0.13,0,Z001,Cash,64979849,24.12.2018,Dec,24-12-18,24-12-18,1221001,2019,0.0,0,No Delay,0.65,0.22,0.13
1000,BPR,4130037330.0,861100,KARTHIK STEEL,South,MADS,RV,0.16,2,Z001,Cash,64974300,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.36,0.59,0.04
9600,BPR,4130037332.0,861100,KARTHIK STEEL,South,MADS,RV,0.17,2,Z001,Cash,64974318,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.39,0.55,0.06
9600,BPR,4130037331.0,861100,KARTHIK STEEL,South,MADS,RV,0.17,2,Z001,Cash,64974305,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.39,0.55,0.06
9600,BPR,4130037333.0,861100,KARTHIK STEEL,South,MADS,RV,0.17,2,Z001,Cash,64974344,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.39,0.55,0.06
9600,BPR,4130037329.0,861100,KARTHIK STEEL,South,MADS,RV,0.17,2,Z001,Cash,64974292,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.39,0.55,0.06
9600,BPR,4130037328.0,861100,KARTHIK STEEL,South,MADS,RV,0.17,2,Z001,Cash,64974288,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.78,6,0 to 10,0.39,0.55,0.06
1000,BPR,2412164234.0,861100,KARTHIK STEEL,South,MADS,RV,0.12,3,ZZ40,Credit,64983417,25.12.2018,Dec,25-12-18,02-01-19,1221001,2019,0.0,0,0 to 10,0.3,0.49,0.21
1000,BPR,2412164274.0,861100,KARTHIK STEEL,South,MADS,RV,0.13,3,ZZ40,Credit,64983460,25.12.2018,Dec,25-12-18,02-01-19,1221001,2019,0.0,0,0 to 10,0.3,0.48,0.22
1000,BPR,2412164258.0,861100,KARTHIK STEEL,South,MADS,RV,0.13,3,ZZ40,Credit,64983442,25.12.2018,Dec,25-12-18,02-01-19,1221001,2019,0.0,0,0 to 10,0.3,0.48,0.22
1000,BPR,2412164273.0,861100,KARTHIK STEEL,South,MADS,RV,0.13,3,ZZ40,Credit,64983459,25.12.2018,Dec,25-12-18,02-01-19,1221001,2019,0.0,0,0 to 10,0.3,0.48,0.22
1000,BPR,2412164205.0,861100,KARTHIK STEEL,South,MADS,RV,0.14,3,ZZ40,Credit,64983383,25.12.2018,Dec,25-12-18,02-01-19,1221001,2019,0.0,0,0 to 10,0.33,0.48,0.19
4000,BPR,2421247393.0,860415,SADASHIV STEEL,West,BOMB,RV,0.16,0,Z001,Cash,64969402,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.0,0,No Delay,0.89,0.08,0.03
4000,BPR,2483313428.0,860415,SADASHIV STEEL,West,BOMB,RV,0.14,0,Z001,Cash,64986404,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.14,1,No Delay,0.46,0.33,0.22
4000,BPR,2483313430.0,860415,SADASHIV STEEL,West,BOMB,RV,0.16,0,Z001,Cash,64986427,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,0.14,1,No Delay,0.46,0.34,0.2
4000,BPR,2421247416.0,860415,SADASHIV STEEL,West,BOMB,RV,0.14,9,Z001,Cash,64973728,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,0.0,0,No Delay,0.88,0.08,0.04
9600,BPR,2483313074.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,-2,ZZ28,Credit,64965603,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.86,0.12,0.03
9600,BPR,2483313062.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,-2,ZZ28,Credit,64965352,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.86,0.12,0.03
9600,BPR,2483313077.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,-2,ZZ28,Credit,64965650,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.86,0.12,0.03
9600,BPR,2483313088.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,-2,ZZ28,Credit,64965710,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313063.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,-2,ZZ28,Credit,64965358,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313064.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,-2,ZZ28,Credit,64965371,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
1000,BPR,2483313126.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,-2,ZZ28,Credit,64966731,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.8,0.18,0.02
9600,BPR,2483313071.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,-2,ZZ28,Credit,64965579,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313116.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,-2,ZZ28,Credit,64966522,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313075.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,-2,ZZ28,Credit,64965609,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313103.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,-2,ZZ28,Credit,64966270,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313130.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,-2,ZZ28,Credit,64966777,20.12.2018,Dec,20-12-18,23-12-18,1221001,2019,0.93,6,No Delay,0.85,0.12,0.03
9600,BPR,2483313147.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64968755,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,0.64,4,No Delay,0.82,0.15,0.04
9600,BPR,2483313152.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,0,ZZ28,Credit,64968983,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,0.64,4,No Delay,0.82,0.14,0.04
9600,BPR,2483313162.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64969062,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,0.64,4,No Delay,0.82,0.14,0.04
9600,BPR,2483313171.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64969441,21.12.2018,Dec,21-12-18,24-12-18,1221001,2019,0.64,4,No Delay,0.82,0.15,0.04
9600,BPR,2483313317.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64981433,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.07
9600,BPR,2483313316.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64981425,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.06
9600,BPR,2483313315.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64981415,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.22,0.06
9600,BPR,2483313318.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64981450,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.07
9600,BPR,2483313320.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.14,0,ZZ28,Credit,64981476,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.21,0.06
9600,BPR,2483313321.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64981481,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.22,0.06
9600,BPR,2483313326.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64981521,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.07
9600,BPR,2483313322.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64981495,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.22,0.06
9600,BPR,2483313323.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64981503,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.07
9600,BPR,2483313327.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64981543,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.22,0.06
9600,BPR,2483313334.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.13,0,ZZ28,Credit,64981821,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.07
9600,BPR,2483313332.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ28,Credit,64981814,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.73,0.21,0.06
9600,BPR,2483313329.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.15,0,ZZ28,Credit,64981775,25.12.2018,Dec,25-12-18,28-12-18,1221001,2019,0.64,4,No Delay,0.72,0.22,0.06
