BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Low Delay_on_NetDUE,Medium Delay_on_NetDUE,High Delay_on_NetDUE,Actual,Prediction_on_NetDue,Prediction_on_Pstng,Low Delay_on_Pstng,Low Medium Delay_on_Pstng,High Delay_on_Pstng,Payment
2000,BPR,2424230327.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.11,5,ZZ19,Credit,64770437,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.98,0.02,0.0,7,0,1,0.01,0.99,0.0,Yes
2000,BPR,2424230326.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.19,5,ZZ19,Credit,64770429,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.96,0.03,0.0,7,0,1,0.01,0.98,0.0,Yes
2000,BPR,2424230334.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.22,5,ZZ19,Credit,64770655,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.97,0.03,0.0,7,0,1,0.01,0.99,0.0,Yes
2000,BPR,2424230329.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.25,5,ZZ19,Credit,64770471,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.97,0.03,0.0,7,0,1,0.01,0.99,0.0,Yes
2000,BPR,2424230345.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.26,5,ZZ19,Credit,64772998,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,3.24,17,0.96,0.04,0.0,8,0,1,0.01,0.99,0.01,Yes
2000,BPR,2424230342.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.27,5,ZZ19,Credit,64772220,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.97,0.03,0.0,7,0,1,0.0,0.99,0.0,Yes
2000,BPR,2424230340.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.27,5,ZZ19,Credit,64771688,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.97,0.03,0.0,7,0,1,0.0,0.99,0.0,Yes
2000,BPR,2424230338.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.3,5,ZZ19,Credit,64770939,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,1.46,6,0.97,0.03,0.0,7,0,1,0.02,0.98,0.0,Yes
9600,BPR,2146120132.0,120961,SKM STEELS LTD,West,INDR,RV,0.14,5,ZZ41,Credit,64800932,02.11.2018,Nov,20181102,20181112,1221001,2019,20181117,9.78,65,0.5,0.5,0.0,12,1,1,0.37,0.63,0.0,
2000,BPR,2426110562.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793528,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110554.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793493,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110558.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793511,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110561.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793524,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110514.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64787395,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110550.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793480,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2426110551.0,116734,R.S. STEELS,North,GBAD,RV,0.07,5,ZZ19,Credit,64793483,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037753.0,116734,R.S. STEELS,North,GBAD,RV,0.11,5,ZZ19,Credit,64787590,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.77,0.23,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037754.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787591,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037760.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787668,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037759.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787667,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037758.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787666,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2412143773.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787390,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2442037756.0,116734,R.S. STEELS,North,GBAD,RV,0.13,5,ZZ19,Credit,64787595,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.75,0.25,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2412143754.0,116734,R.S. STEELS,North,GBAD,RV,0.15,5,ZZ19,Credit,64787352,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.76,0.24,0.0,10,0,0,0.95,0.05,0.0,Yes
2000,BPR,2412143806.0,116734,R.S. STEELS,North,GBAD,RV,0.15,5,ZZ19,Credit,64787531,31.10.2018,Oct,20181031,20181110,1221001,2019,20181115,3.7,39,0.76,0.24,0.0,10,0,0,0.95,0.05,0.0,Yes
1000,BPR,2412144267.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.12,5,ZZ32,Credit,64793637,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.29,0.71,0.0,7,1,1,0.01,0.99,0.0,
1000,BPR,2412144268.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.12,5,ZZ32,Credit,64793638,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.29,0.71,0.0,7,1,1,0.01,0.99,0.0,
1000,BPR,2412144195.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,5,ZZ32,Credit,64793518,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.21,0.79,0.0,7,1,1,0.01,0.99,0.0,
2000,BPR,2412143872.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,5,ZZ32,Credit,64787970,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.17,0.83,0.0,7,1,1,0.02,0.98,0.0,
2000,BPR,2412143871.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,5,ZZ32,Credit,64787969,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.17,0.83,0.0,7,1,1,0.02,0.98,0.0,
2000,BPR,2412143946.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,5,ZZ32,Credit,64788129,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.17,0.83,0.0,7,1,1,0.02,0.98,0.0,
2000,BPR,2412143947.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,5,ZZ32,Credit,64788134,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.17,0.83,0.0,7,1,1,0.02,0.98,0.0,
2000,BPR,2426110580.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.25,5,ZZ32,Credit,64794337,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.52,3,0.17,0.79,0.04,7,1,1,0.02,0.97,0.01,
2000,BPR,2412143602.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.17,3,ZZ41,Credit,64784163,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,0.66,4,0.77,0.23,0.0,7,0,1,0.0,0.99,0.01,Yes
2000,BPR,2412143603.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.16,3,ZZ41,Credit,64784164,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,0.66,4,0.78,0.22,0.0,7,0,1,0.0,0.99,0.01,Yes
1000,BPR,2412143673.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.14,3,ZZ41,Credit,64784241,30.10.2018,Oct,20181030,20181109,1221001,2019,20181112,0.66,4,0.85,0.15,0.0,7,0,1,0.0,0.99,0.01,Yes
2000,BPR,2426110338.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.07,5,ZZ19,Credit,64772199,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,7.84,59,0.99,0.01,0.0,7,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037659.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.12,5,ZZ19,Credit,64772084,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,7.84,59,0.94,0.06,0.0,7,0,1,0.0,1.0,0.0,Yes
2000,BPR,2442037662.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,5,ZZ19,Credit,64772093,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,7.84,59,0.99,0.01,0.0,7,0,1,0.0,1.0,0.0,Yes
9600,BPR,2147085936.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,5,ZZ41,Credit,64805289,04.11.2018,Nov,20181104,20181114,1221001,2019,20181119,4.94,36,0.8,0.2,0.0,14,0,0,0.94,0.06,0.0,Yes
9600,BPR,2147085950.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.14,5,ZZ41,Credit,64805303,04.11.2018,Nov,20181104,20181114,1221001,2019,20181119,4.94,36,0.8,0.2,0.0,14,0,0,0.94,0.06,0.0,Yes
2000,BPR,2442037657.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,5,ZZ19,Credit,64772081,28.10.2018,Oct,20181028,20181107,1221001,2019,20181112,7.84,59,0.99,0.01,0.0,7,0,1,0.0,1.0,0.0,Yes
9600,BPR,2146120078.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.19,0,ZZ38,Credit,64799973,02.11.2018,Nov,20181102,20181106,1221001,2019,20181106,1.77,13,0.91,0.09,0.0,1,0,1,0.0,1.0,0.0,Yes
9600,BPR,2146119983.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.12,0,ZZ38,Credit,64798030,02.11.2018,Nov,20181102,20181106,1221001,2019,20181106,1.77,13,0.86,0.14,0.0,1,0,1,0.0,1.0,0.0,Yes
2500,BPR,2410319800.0,102431,HANS RAJ STEELS,North,FBAD,RV,0.15,5,ZZ41,Credit,64775052,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,0.42,3,0.87,0.13,0.0,8,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412142577.0,102431,HANS RAJ STEELS,North,FBAD,RV,0.15,5,ZZ41,Credit,64775356,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,0.42,3,0.8,0.2,0.0,8,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412142609.0,102431,HANS RAJ STEELS,North,FBAD,RV,0.16,5,ZZ41,Credit,64775397,29.10.2018,Oct,20181029,20181108,1221001,2019,20181113,0.42,3,0.79,0.21,0.0,8,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412145710.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.03,5,ZZ32,Credit,64805750,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.47,0.53,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412144240.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.04,5,ZZ32,Credit,64793588,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.66,0.34,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412145675.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.04,5,ZZ32,Credit,64805714,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.47,0.53,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412144213.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.04,5,ZZ32,Credit,64793549,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.66,0.34,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412145751.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.04,5,ZZ32,Credit,64805795,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.47,0.53,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412145674.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.05,5,ZZ32,Credit,64805713,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.47,0.53,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412145706.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.05,5,ZZ32,Credit,64805746,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.47,0.53,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412144256.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.05,5,ZZ32,Credit,64793619,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.66,0.34,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144154.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.05,5,ZZ32,Credit,64793443,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.66,0.34,0.0,7,0,1,0.01,0.99,0.0,Yes
2000,BPR,2412145704.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.06,5,ZZ32,Credit,64805744,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.49,0.51,0.0,11,1,0,0.81,0.19,0.0,Yes
2000,BPR,2412145703.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.06,5,ZZ32,Credit,64805743,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.49,0.51,0.0,11,1,0,0.81,0.19,0.0,Yes
1000,BPR,2412144216.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.07,5,ZZ32,Credit,64793552,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.65,0.35,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144168.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.09,5,ZZ32,Credit,64793466,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.66,0.34,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144259.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.1,5,ZZ32,Credit,64793624,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.75,0.24,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412145752.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.1,5,ZZ32,Credit,64805796,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.48,0.52,0.0,11,1,0,0.8,0.2,0.0,Yes
1000,BPR,2412144207.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.12,5,ZZ32,Credit,64793539,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.77,0.23,0.01,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144206.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.12,5,ZZ32,Credit,64793538,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.77,0.23,0.01,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144153.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.12,5,ZZ32,Credit,64793442,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.77,0.23,0.01,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144200.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.13,5,ZZ32,Credit,64793527,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.77,0.22,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412144243.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.14,5,ZZ32,Credit,64793592,31.10.2018,Oct,20181031,20181107,1221001,2019,20181112,0.48,3,0.78,0.22,0.0,7,0,1,0.01,0.99,0.0,Yes
1000,BPR,2412145676.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.14,5,ZZ32,Credit,64805715,04.11.2018,Nov,20181104,20181111,1221001,2019,20181116,3.69,30,0.48,0.52,0.0,11,1,0,0.8,0.2,0.0,Yes
2000,BPR,2424230423.0,102084,DEVI DAYAL HARI KISHAN,North,KANP,RV,0.24,5,ZZ30,Credit,64798901,02.11.2018,Nov,20181102,20181107,1221001,2019,20181112,2.55,23,0.44,0.56,0.0,7,1,1,0.0,1.0,0.0,
2000,BPR,2412144155.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,-1,ZZ19,Credit,64793445,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,4.45,29,0.58,0.41,0.01,4,0,0,0.65,0.34,0.02,Yes
2000,BPR,2412144159.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,-1,ZZ19,Credit,64793452,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,4.45,29,0.62,0.38,0.01,4,0,0,0.64,0.35,0.01,Yes
2000,BPR,2412144249.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,-1,ZZ19,Credit,64793600,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,4.45,29,0.6,0.4,0.01,4,0,0,0.64,0.35,0.01,Yes
2000,BPR,2412144251.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,-1,ZZ19,Credit,64793603,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,4.45,29,0.62,0.38,0.01,4,0,0,0.64,0.34,0.02,Yes
2000,BPR,2412144252.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,-1,ZZ19,Credit,64793605,31.10.2018,Oct,20181031,20181110,1221001,2019,20181109,4.45,29,0.62,0.38,0.01,4,0,0,0.64,0.35,0.01,Yes
2000,BPR,2431591248.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.18,5,ZZ16,Credit,64784453,31.10.2018,Oct,20181031,20181104,1221001,2019,20181109,0.87,6,0.78,0.2,0.02,4,0,1,0.0,1.0,0.0,Yes
2000,BPR,2426110213.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,1,ZZ19,Credit,64763137,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.51,0.49,0.0,1,0,1,0.01,0.98,0.01,Yes
2000,BPR,2426110217.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,1,ZZ19,Credit,64763375,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.51,0.49,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2426110597.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,-2,ZZ19,Credit,64797387,01.11.2018,Nov,20181101,20181111,1221001,2019,20181109,5.5,34,0.58,0.41,0.01,4,0,0,0.67,0.3,0.04,Yes
2000,BPR,2426110600.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.13,-2,ZZ19,Credit,64797522,01.11.2018,Nov,20181101,20181111,1221001,2019,20181109,5.5,34,0.58,0.42,0.01,4,0,0,0.67,0.3,0.04,Yes
2000,BPR,2426110607.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.07,1,ZZ19,Credit,64797909,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,5.91,37,0.48,0.51,0.01,8,1,0,0.66,0.24,0.1,Yes
2000,BPR,2426110623.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.21,1,ZZ19,Credit,64798059,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,5.91,37,0.5,0.49,0.0,8,0,0,0.67,0.28,0.05,Yes
2000,BPR,2426110628.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,1,ZZ19,Credit,64798180,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,5.91,37,0.49,0.51,0.0,8,1,0,0.67,0.28,0.05,Yes
1000,BPR,2426907991.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,-2,ZZ41,Credit,64796611,01.11.2018,Nov,20181101,20181111,1221001,2019,20181109,5.5,34,0.59,0.4,0.01,4,0,0,0.67,0.3,0.04,Yes
1000,BPR,2426907992.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,-2,ZZ41,Credit,64796614,01.11.2018,Nov,20181101,20181111,1221001,2019,20181109,5.5,34,0.6,0.39,0.01,4,0,0,0.67,0.29,0.04,Yes
1000,BPR,2426908005.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,1,ZZ41,Credit,64799908,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,5.91,37,0.49,0.5,0.01,8,1,0,0.67,0.28,0.04,Yes
2000,BPR,2431590138.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,1,ZZ19,Credit,64762837,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.51,0.49,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2431590139.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,1,ZZ19,Credit,64762839,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.55,0.45,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2431590140.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.18,1,ZZ19,Credit,64762855,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.55,0.45,0.0,1,0,1,0.01,0.97,0.02,Yes
2000,BPR,2431590175.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,1,ZZ19,Credit,64763066,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.52,0.47,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2431590231.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,1,ZZ19,Credit,64764126,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.51,0.49,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2431590232.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,1,ZZ19,Credit,64764130,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.52,0.47,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2431590311.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.27,1,ZZ19,Credit,64765978,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.48,0.5,0.03,1,1,1,0.03,0.9,0.07,Yes
2000,BPR,2431590633.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,0,ZZ19,Credit,64772812,29.10.2018,Oct,20181029,20181108,1221001,2019,20181108,4.7,30,0.64,0.35,0.0,3,0,1,0.01,0.89,0.1,Yes
2000,BPR,2431590637.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,0,ZZ19,Credit,64773006,29.10.2018,Oct,20181029,20181108,1221001,2019,20181108,4.7,30,0.66,0.33,0.0,3,0,1,0.02,0.89,0.1,Yes
2000,BPR,2431591115.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,0,ZZ19,Credit,64779777,30.10.2018,Oct,20181030,20181109,1221001,2019,20181109,4.32,28,0.62,0.37,0.0,4,0,1,0.03,0.96,0.01,Yes
2000,BPR,2431593147.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.12,1,ZZ19,Credit,64800510,02.11.2018,Nov,20181102,20181112,1221001,2019,20181113,5.91,37,0.49,0.51,0.0,8,1,0,0.67,0.28,0.05,Yes
2000,BPR,2431593171.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,2,ZZ19,Credit,64801010,03.11.2018,Nov,20181103,20181113,1221001,2019,20181115,6.58,42,0.48,0.52,0.01,10,1,0,0.68,0.24,0.07,Yes
2000,BPR,2431593174.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.13,2,ZZ19,Credit,64801023,03.11.2018,Nov,20181103,20181113,1221001,2019,20181115,6.58,42,0.48,0.51,0.01,10,1,0,0.68,0.24,0.07,Yes
2000,BPR,2431593280.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.15,2,ZZ19,Credit,64803151,03.11.2018,Nov,20181103,20181113,1221001,2019,20181115,6.58,42,0.48,0.51,0.01,10,1,0,0.68,0.24,0.07,Yes
9600,BPR,2147085787.0,830260,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.14,6,ZZ36,Credit,64803290,03.11.2018,Nov,20181103,20181108,1221001,2019,20181114,0.76,5,0.49,0.5,0.02,9,1,1,0.0,1.0,0.0,
2000,BPR,2442037620.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.17,1,ZZ19,Credit,64765327,26.10.2018,Oct,20181026,20181105,1221001,2019,20181106,3.94,27,0.55,0.45,0.0,1,0,1,0.01,0.99,0.01,Yes
2000,BPR,2442037656.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.16,0,ZZ19,Credit,64770229,28.10.2018,Oct,20181028,20181107,1221001,2019,20181107,5.81,38,0.5,0.5,0.0,2,0,1,0.05,0.8,0.15,Yes
2000,BPR,2442037686.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,0,ZZ19,Credit,64773512,29.10.2018,Oct,20181029,20181108,1221001,2019,20181108,4.7,30,0.62,0.37,0.0,3,0,1,0.01,0.89,0.1,Yes
2000,BPR,2442037700.0,814077,TATA STEEL PROCESSING,North,GBAD,RV,0.14,0,ZZ19,Credit,64778696,30.10.2018,Oct,20181030,20181109,1221001,2019,20181109,4.32,28,0.59,0.41,0.0,4,0,1,0.03,0.96,0.01,Yes
