,  Local Crcy Amt,Status
23162,0.149381536,0
23163,0.249576562,0
23164,0.180126376,0
23165,0.097690535,0
23166,0.160533278,0
23167,0.160696531,0
23168,0.119746903,0
23169,0.18539614399999998,0
23170,0.174744672,0
23171,0.180105314,0
23172,0.192110256,0
23173,0.11254368000000001,0
23174,0.08619362,0
23175,0.087372336,0
23176,0.173344946,0
23177,0.12248469399999999,0
23178,0.122937502,0
23179,0.08947809799999999,0
23180,0.08940149,0
23181,0.15988026,0
23182,0.15237056799999998,0
23183,0.165644685,0
23184,0.145079762,0
23185,0.125668584,0
23186,0.184471968,0
23187,0.18715344,0
23188,0.150883473,0
23189,0.150883473,0
23190,0.123056299,0
23191,0.09493611,0
23192,0.18796026999999998,0
23193,0.168369739,0
23194,0.251031444,0
23195,0.23498765,0
23196,0.20894215800000002,0
23197,0.166265077,0
23198,0.126817432,0
23199,0.16530629,0
23200,0.15937167800000002,0
23201,0.165644685,0
23202,0.165419088,0
23203,0.103933344,0
23204,0.092409292,0
23205,0.119300504,0
23206,0.09291465600000001,0
23207,0.08072869399999999,0
23208,0.095752354,0
23209,0.12184106200000001,0
23210,0.255578073,0
23211,0.157297725,0
23212,0.15076014199999999,0
23213,0.144409058,0
23214,0.08728380200000001,0
23215,0.14189771599999998,0
23216,0.015240585999999999,0
23217,0.185008224,0
23218,0.20603444499999998,0
23219,0.12368558600000001,0
23220,0.124721333,0
23221,0.191460504,0
23222,0.14352063,0
23223,0.081787779,0
23224,0.12792144,0
23225,0.066507752,0
23226,0.19059416599999998,0
23227,0.08143494200000001,0
23228,0.134026691,0
23229,0.141393472,0
23230,0.23409983199999998,0
23231,0.15430401200000002,0
23232,0.155698645,0
23233,0.08582214399999999,0
23234,0.21194897599999998,0
23235,0.15068331399999998,0
23236,0.139306222,0
23237,0.225017072,0
23238,0.134286402,0
23239,0.234936717,0
23240,0.14712593999999998,0
23241,0.15353028200000002,0
23242,0.146967171,0
23243,0.16547548799999998,0
23244,0.14781393899999998,0
23245,0.171517248,0
23246,0.13305081000000002,0
23247,0.15769238700000002,0
23248,0.158030783,0
23249,0.142257024,0
23250,0.136496148,0
23251,0.169353123,0
23252,0.046857908000000004,0
23253,0.034219066,0
23254,0.070915512,0
23255,0.151375434,0
23256,0.147761016,0
23257,0.138681891,0
23258,0.05783855500000001,0
23259,0.151097272,0
23260,0.149719932,0
23261,0.147496401,0
23262,0.15048531699999998,0
23263,0.179245056,0
23264,0.12327926399999999,0
23265,0.14286369499999999,0
23266,0.155714752,0
23267,0.203877781,0
23268,0.027864374,0
23269,0.12132288000000001,0
23270,0.147252625,0
23271,0.17282925600000001,0
23272,0.030699131,0
23273,0.087091301,0
23274,0.09171555,0
23275,0.174625427,0
23276,0.169076489,0
23277,0.051312457,0
23278,0.171052489,0
23279,0.172636603,0
23280,0.173372793,0
23281,0.089112604,0
23282,0.184196672,0
23283,0.065214279,0
23284,0.13306268999999998,0
23285,0.018614943,0
23286,0.183000894,0
23287,0.08357497800000001,0
23288,0.081198071,0
23289,0.085894964,0
23290,0.10580491499999999,0
23291,0.161567777,0
23292,0.046908899,0
23293,0.17350154199999998,0
23294,0.137027206,0
23295,0.135305526,0
23296,0.144817019,0
23297,0.147456693,0
23298,0.11594494799999999,0
23299,0.049911065000000004,0
23300,0.08422015799999999,0
23301,0.088882933,0
23302,0.073647434,0
23303,0.155070609,0
23304,0.168808413,0
23305,0.12853846200000002,0
23306,0.139572847,0
23307,0.13873614099999998,0
23308,0.13495459399999998,0
23309,0.120811207,0
23310,0.1206448,0
23311,0.139154493,0
23312,0.125151647,0
23313,0.030364556,0
23314,0.11640486100000001,0
23315,0.135340336,0
23316,0.13558076100000002,0
23317,0.141210423,0
23318,0.139363669,0
23319,0.14034853,0
23320,0.172041104,0
23321,0.177678421,0
23322,0.144536203,0
23323,0.14556183,0
23324,0.14770809299999998,0
23325,0.15264067,0
23326,0.14447979,0
23327,0.135768086,0
23328,0.15355812,0
23329,0.204042789,0
23330,0.219167317,0
23331,0.16663371999999999,0
23332,0.082193802,0
23333,0.12311960500000001,0
23334,0.190488754,0
23335,0.12767647199999999,0
23336,0.12955550400000002,0
23337,0.135807673,0
23338,0.12456445,0
23339,0.180127159,0
23340,0.085987016,0
23341,0.214513936,0
23342,0.191426134,0
23343,0.145326558,0
23344,0.151254005,0
23345,0.201251668,0
23346,0.126969609,0
23347,0.08865326,0
23348,0.111664539,0
23349,0.14458563600000002,0
23350,0.0873816,0
23351,0.045332981,0
23352,0.09854590699999999,0
23353,0.11765121599999999,0
23354,0.057076761,0
23355,0.15363305,0
23356,0.204605053,0
23357,0.17421041299999998,0
23358,0.190448449,0
23359,0.11982636599999999,0
23360,0.13241075,0
23361,0.038693228,0
23362,0.13716731899999998,0
23363,0.14206644499999999,0
23364,0.151652014,0
23365,0.143791791,0
23366,0.12374200900000001,0
23367,0.142691143,0
23368,0.134065305,0
23369,0.084322623,0
23370,0.15063648799999999,0
23371,0.151426342,0
23372,0.132729455,0
23373,0.083964375,0
23374,0.15517314599999998,0
23375,0.072858687,0
23376,0.088496211,0
23377,0.084588253,0
23378,0.17500970500000002,0
23379,0.15133815,0
23380,0.145442888,0
23381,0.130341148,0
23382,0.181105196,0
23383,0.031449364,0
23384,0.17427394599999999,0
23385,0.125974204,0
23386,0.12979528,0
23387,0.128642656,0
23388,0.053162732,0
23389,0.120213129,0
23390,0.13015919199999998,0
23391,0.12918876,0
23392,0.13816325,0
23393,0.139158026,0
23394,0.152916672,0
23395,0.156973984,0
23396,0.15003936,0
23397,0.120292976,0
23398,0.162271712,0
23399,0.16584192,0
23400,0.158640498,0
23401,0.168778704,0
23402,0.137107504,0
23403,0.207432252,0
23404,0.021533256,0
23405,0.173430008,0
23406,0.16526608,0
23407,0.160716944,0
23408,0.16284,0
23409,0.156398144,0
23410,0.134285888,0
23411,0.162502048,0
23412,0.168030112,0
23413,0.168778704,0
23414,0.160689096,0
23415,0.219658333,0
23416,0.155119496,0
23417,0.17853143600000002,0
23418,0.153623701,0
23419,0.12058089599999999,0
23420,0.126915136,0
23421,0.149983782,0
23422,0.150291619,0
23423,0.13881074699999998,0
23424,0.140881026,0
23425,0.127073725,0
23426,0.131134253,0
23427,0.135746648,0
23428,0.124991403,0
23429,0.14064863600000002,0
23430,0.148886052,0
23431,0.136330615,0
23432,0.143713868,0
23433,0.06417337199999999,0
23434,0.12898620800000002,0
23435,0.15645572800000002,0
23436,0.139319355,0
23437,0.093188642,0
23438,0.088446643,0
23439,0.18616639199999999,0
23440,0.14615831399999998,0
23441,0.084617286,0
23442,0.14517723500000002,0
23443,0.16969184299999998,0
23444,0.124783169,0
23445,0.192176823,0
23446,0.188722072,0
23447,0.197154848,0
23448,0.1252452,0
23449,0.07645246,0
23450,0.168034796,0
23451,0.196219096,0
23452,0.21154321299999998,0
23453,0.229071894,0
23454,0.196298399,0
23455,0.13814401599999998,0
23456,0.16238688,0
23457,0.215680268,0
23458,0.17535009499999998,0
23459,0.15090518,0
23460,0.154343047,0
23461,0.130509557,0
23462,0.149771039,0
23463,0.15564266100000002,0
23464,0.143084924,0
23465,0.127885426,0
23466,0.14355663300000002,0
23467,0.141754097,0
23468,0.146283148,0
23469,0.128205005,0
23470,0.152738348,0
23471,0.119962574,0
23472,0.130873962,0
23473,0.132826896,0
23474,0.198014998,0
23475,0.195486304,0
23476,0.135180145,0
23477,0.140723315,0
23478,0.14170204,0
23479,0.12022404299999999,0
23480,0.119753398,0
23481,0.120014867,0
23482,0.187932912,0
23483,0.20080606299999998,0
23484,0.13692828999999998,0
23485,0.22181271800000002,0
23486,0.158750592,0
23487,0.192963594,0
23488,0.198867749,0
23489,0.138547104,0
23490,0.207837171,0
23491,0.192963594,0
23492,0.13277572199999998,0
23493,0.142170561,0
23494,0.15446211799999998,0
23495,0.152788701,0
23496,0.192073243,0
23497,0.200009683,0
23498,0.197040656,0
23499,0.150343678,0
23500,0.145167789,0
23501,0.15126597,0
23502,0.15319468,0
23503,0.14389763700000002,0
23504,0.14913701399999998,0
23505,0.18333723100000002,0
23506,0.160303354,0
23507,0.158478012,0
23508,0.14929578300000002,0
23509,0.14475195700000001,0
23510,0.14511486599999998,0
23511,0.13449776200000002,0
23512,0.119553057,0
23513,0.142378795,0
23514,0.141545865,0
23515,0.140932491,0
23516,0.124991403,0
23517,0.11817965600000001,0
23518,0.144174723,0
23519,0.132848157,0
23520,0.127491507,0
23521,0.172411166,0
23522,0.13202597900000002,0
23523,0.145033756,0
23524,0.142274677,0
23525,0.140036182,0
23526,0.150603967,0
23527,0.119962574,0
23528,0.128671607,0
23529,0.13831488,0
23530,0.14321172299999999,0
23531,0.14950871699999999,0
23532,0.146335207,0
23533,0.147783014,0
23534,0.1427432,0
23535,0.137533378,0
23536,0.19179173700000002,0
23537,0.16452798400000002,0
23538,0.13774848,0
23539,0.14206644499999999,0
23540,0.137149926,0
23541,0.144721406,0
23542,0.13361413500000002,0
23543,0.13668023799999998,0
23544,0.13774872800000001,0
23545,0.13696902,0
23546,0.193019721,0
23547,0.155352266,0
23548,0.211653785,0
23549,0.139206788,0
23550,0.118061632,0
23551,0.138739326,0
23552,0.210194491,0
23553,0.142944191,0
23554,0.189539867,0
23555,0.210587378,0
23556,0.178033892,0
23557,0.22860404900000003,0
23558,0.20491858100000002,0
23559,0.227416093,0
23560,0.210755759,0
23561,0.190131954,0
23562,0.189846473,0
23563,0.16601184,0
23564,0.13860468799999998,0
23565,0.128066816,0
23566,0.1526448,0
23567,0.168030112,0
23568,0.207949426,0
23569,0.20366387,0
23570,0.239463492,0
23571,0.169839394,0
23572,0.152837376,0
23573,0.161927152,0
23574,0.205872736,0
23575,0.21721032999999998,0
23576,0.199249786,0
23577,0.21165378599999998,0
23578,0.140594924,0
23579,0.140077174,0
23580,0.148474499,0
23581,0.168196848,0
23582,0.193475897,0
23583,0.220042238,0
23584,0.12726063999999998,0
23585,0.12472694399999999,0
23586,0.18521811000000002,0
23587,0.21333758700000002,0
23588,0.045056981,0
23589,0.190366971,0
23590,0.14914418899999998,0
23591,0.172925616,0
23592,0.143594066,0
23593,0.192098379,0
23594,0.042139228,0
23595,0.20329090800000002,0
23596,0.174594489,0
23597,0.214796881,0
23598,0.184600718,0
23599,0.227369261,0
23600,0.20435731499999998,0
23601,0.173117144,0
23602,0.174376997,0
23603,0.1566096,0
23604,0.175343914,0
23605,0.250578537,0
23606,0.139007776,0
23607,0.166798108,0
23608,0.06960806,0
23609,0.176612029,0
23610,0.19938161999999998,0
23611,0.03485923,0
23612,0.029099443,0
23613,0.19981105300000002,0
23614,0.16670568,0
23615,0.17344641200000002,0
23616,0.17285746000000002,0
23617,0.123344928,0
23618,0.15683616,0
23619,0.170796126,0
23620,0.21929601499999998,0
23621,0.144539262,0
23622,0.125014864,0
23623,0.147108848,0
23624,0.154764077,0
23625,0.145877589,0
23626,0.167108768,0
23627,0.192570707,0
23628,0.124021174,0
23629,0.15388354399999998,0
23630,0.16385952,0
23631,0.161004864,0
23632,0.16791494399999998,0
23633,0.16762702399999999,0
23634,0.11825218,0
23635,0.145342257,0
23636,0.14571699,0
23637,0.170158646,0
23638,0.135661768,0
23639,0.1428921,0
23640,0.151768945,0
23641,0.144850251,0
23642,0.154058853,0
23643,0.13712349299999999,0
23644,0.13394811299999998,0
23645,0.122410899,0
23646,0.15458808300000002,0
23647,0.148449015,0
23648,0.152153625,0
23649,0.151677318,0
23650,0.13251919199999998,0
23651,0.17271022,0
23652,0.174771554,0
23653,0.253070405,0
23654,0.173888126,0
23655,0.18321825900000002,0
23656,0.23942544,0
23657,0.041640216,0
23658,0.204125528,0
23659,0.199267426,0
23660,0.107429266,0
23661,0.12617183,0
23662,0.20726096000000002,0
23663,0.1413227,0
23664,0.125557358,0
23665,0.216225141,0
23666,0.213598694,0
23667,0.20535055800000002,0
23668,0.205704355,0
23669,0.19565541,0
23670,0.127126976,0
23671,0.195099367,0
23672,0.056499615,0
23673,0.153226957,0
23674,0.20110197,0
23675,0.189446796,0
23676,0.12961609,0
23677,0.022502795000000003,0
23678,0.163876593,0
23679,0.206714637,0
23680,0.195599042,0
23681,0.166072256,0
23682,0.1648224,0
23683,0.136243744,0
23684,0.028249807000000002,0
23685,0.153961452,0
23686,0.067799538,0
23687,0.155712941,0
23688,0.062149577000000004,0
23689,0.155317442,0
23690,0.168578564,0
23691,0.165288944,0
23692,0.16276743100000002,0
23693,0.194640776,0
23694,0.166914471,0
23695,0.001683802,0
23696,0.16511572900000002,0
23697,0.204245062,0
23698,0.178109611,0
23699,0.16904685,0
23700,0.172258884,0
23701,0.143735523,0
23702,0.212832446,0
23703,0.145021059,0
23704,0.14065986,0
23705,0.162611355,0
23706,0.163391804,0
23707,0.145714152,0
23708,0.195613238,0
23709,0.130138869,0
23710,0.16550208,0
23711,0.156629271,0
23712,0.154764077,0
23713,0.029633179,0
23714,0.202785767,0
23715,0.142332291,0
23716,0.133816444,0
23717,0.156790578,0
23718,0.147215916,0
23719,0.12658148,0
23720,0.223285235,0
23721,0.155085275,0
23722,0.1829236,0
23723,0.149994545,0
23724,0.14516220400000002,0
23725,0.09977499399999999,0
23726,0.08841644300000001,0
23727,0.203755486,0
23728,0.170839264,0
23729,0.20837328500000002,0
23730,0.148486124,0
23731,0.130031803,0
23732,0.175434125,0
23733,0.16597328700000002,0
23734,0.148314485,0
23735,0.160878741,0
23736,0.17432983999999999,0
23737,0.206941814,0
23738,0.20506519099999998,0
23739,0.134560498,0
23740,0.21805039199999998,0
23741,0.177348219,0
23742,0.21714608,0
23743,0.21149029100000002,0
23744,0.202065164,0
23745,0.19525745900000002,0
23746,0.188990022,0
23747,0.21747888599999998,0
23748,0.027577845,0
23749,0.185654052,0
23750,0.081842846,0
23751,0.183140261,0
23752,0.13097468999999998,0
23753,0.179693273,0
23754,0.16300992,0
23755,0.082733535,0
23756,0.138109847,0
23757,0.121776,0
23758,0.11827411399999999,0
23759,0.161549198,0
23760,0.186464054,0
23761,0.24083381299999998,0
23762,0.1192078,0
23763,0.207489349,0
23764,0.096540246,0
23765,0.08577445,0
23766,0.16391616,0
23767,0.16221584,0
23768,0.138337435,0
23769,0.155241862,0
23770,0.118388504,0
23771,0.15484497,0
23772,0.10998688000000001,0
23773,0.11890056399999999,0
23774,0.118798152,0
23775,0.11864453300000001,0
23776,0.152426253,0
23777,0.1526448,0
23778,0.119002976,0
23779,0.13013433600000002,0
23780,0.076388846,0
23781,0.078601674,0
23782,0.11941262600000001,0
23783,0.127890481,0
23784,0.265892646,0
23785,0.197180175,0
23786,0.166784858,0
23787,0.199062565,0
23788,0.260475208,0
23789,0.029467694,0
23790,0.15485743300000002,0
23791,0.011057296000000001,0
23792,0.243492996,0
23793,0.168388498,0
23794,0.157677043,0
23795,0.022114592000000002,0
23796,0.12428401000000001,0
23797,0.173570967,0
23798,0.169359914,0
23799,0.11773336100000001,0
23800,0.210703248,0
23801,0.163327247,0
23802,0.083460257,0
23803,0.152500667,0
23804,0.083869592,0
23805,0.161316502,0
23806,0.197099719,0
23807,0.2005738,0
23808,0.06359051,0
23809,0.12488110300000001,0
23810,0.192989759,0
23811,0.156239596,0
23812,0.143689564,0
23813,0.144518861,0
23814,0.157307493,0
23815,0.043786892,0
23816,0.15677273600000002,0
23817,0.172655327,0
23818,0.136668181,0
23819,0.195382425,0
23820,0.165970016,0
23821,0.193829498,0
23822,0.20218471000000002,0
23823,0.136201419,0
23824,0.013105094,0
23825,0.022890995,0
23826,0.153541346,0
23827,0.167405822,0
23828,0.183908417,0
23829,0.182784592,0
23830,0.16836326599999998,0
23831,0.117521151,0
23832,0.116788404,0
23833,0.246511212,0
23834,0.245739112,0
23835,0.16649333600000002,0
23836,0.206747091,0
23837,0.116619309,0
23838,0.122594005,0
23839,0.11695749899999999,0
23840,0.11819753100000001,0
23841,0.116506579,0
23842,0.117352054,0
23843,0.11802843600000001,0
23844,0.165019324,0
23845,0.13843313999999998,0
23846,0.16349892900000002,0
23847,0.046010899,0
23848,0.13562914299999998,0
23849,0.136909252,0
23850,0.158535617,0
23851,0.16944136399999998,0
23852,0.16267008,0
23853,0.19766872,0
23854,0.213199017,0
23855,0.168458688,0
23856,0.18923526000000002,0
23857,0.084790872,0
23858,0.18613358600000002,0
23859,0.102222547,0
23860,0.20069484299999998,0
23861,0.154924676,0
23862,0.152594001,0
23863,0.165229898,0
23864,0.16593180800000001,0
23865,0.13040653400000002,0
23866,0.19606835,0
23867,0.191942885,0
23868,0.191457083,0
23869,0.155808852,0
23870,0.171222232,0
23871,0.17863062,0
23872,0.16649333600000002,0
23873,0.15690269399999998,0
23874,0.081235188,0
23875,0.079175584,0
23876,0.16129919199999998,0
23877,0.23830711000000002,0
23878,0.159141064,0
23879,0.190825646,0
23880,0.18662668400000001,0
23881,0.154366441,0
23882,0.15661079,0
23883,0.175949458,0
23884,0.159473997,0
23885,0.118531,0
23886,0.179383276,0
23887,0.15907448100000002,0
23888,0.107089914,0
23889,0.037999051,0
23890,0.155234642,0
23891,0.142544252,0
23892,0.15099257900000002,0
23893,0.156946098,0
23894,0.163647984,0
23895,0.125695624,0
23896,0.174200469,0
23897,0.177888314,0
23898,0.173875983,0
23899,0.11527820300000001,0
23900,0.173378404,0
23901,0.05846503100000001,0
23902,0.167905043,0
23903,0.16099423200000001,0
23904,0.151942464,0
23905,0.130135305,0
23906,0.194185821,0
23907,0.192872598,0
23908,0.122866734,0
23909,0.137350377,0
23910,0.166909886,0
23911,0.16669506,0
23912,0.19764283200000002,0
23913,0.124964596,0
23914,0.149735244,0
23915,0.15367966,0
23916,0.142893044,0
23917,0.129175273,0
23918,0.138150477,0
23919,0.183470879,0
23920,0.17675743400000002,0
23921,0.161205239,0
23922,0.160073272,0
23923,0.061172949,0
23924,0.10255853599999999,0
23925,0.121432369,0
23926,0.10537275600000001,0
23927,0.08813886,0
23928,0.150392361,0
23929,0.189466771,0
23930,0.18161609099999998,0
23931,0.1520784,0
23932,0.147644196,0
23933,0.206818013,0
23934,0.1552585,0
23935,0.14608387,0
23936,0.145591453,0
23937,0.142130275,0
23938,0.060994080000000006,0
23939,0.143764873,0
23940,0.165150321,0
23941,0.157787616,0
23942,0.19339211,0
23943,0.13780512,0
23944,0.206194859,0
23945,0.053839349,0
23946,0.144967526,0
23947,0.15242741499999998,0
23948,0.145390398,0
23949,0.140184056,0
23950,0.12685,0
23951,0.204916399,0
23952,0.186894613,0
23953,0.11762041100000001,0
23954,0.11639146499999999,0
23955,0.13641899,0
23956,0.157119531,0
23957,0.028687175,0
23958,0.205567788,0
23959,0.045943066,0
23960,0.146843303,0
23961,0.15910343600000001,0
23962,0.042746524,0
23963,0.195809125,0
23964,0.144539262,0
23965,0.14613858300000002,0
23966,0.11762041100000001,0
23967,0.143670928,0
23968,0.130542456,0
23969,0.134928073,0
23970,0.12007830500000001,0
23971,0.118183678,0
23972,0.118286092,0
23973,0.112933145,0
23974,0.119259007,0
23975,0.117927649,0
23976,0.181683494,0
23977,0.17747923100000002,0
23978,0.177870863,0
23979,0.197871622,0
23980,0.18287721599999998,0
23981,0.136454372,0
23982,0.135388928,0
23983,0.145919731,0
23984,0.145663457,0
23985,0.156637734,0
23986,0.13552424899999999,0
23987,0.188896394,0
23988,0.136669081,0
23989,0.176225155,0
23990,0.196464568,0
23991,0.201869825,0
23992,0.153895405,0
23993,0.160226613,0
23994,0.146631,0
23995,0.15133796100000002,0
23996,0.15433788999999998,0
23997,0.033317467999999996,0
23998,0.153704584,0
23999,0.15601845,0
24000,0.173639535,0
24001,0.193907662,0
24002,0.155269456,0
24003,0.192574963,0
24004,0.154175212,0
24005,0.022890995,0
24006,0.15432619,0
24007,0.170667028,0
24008,0.153997688,0
24009,0.154549945,0
24010,0.154871143,0
24011,0.051967797999999996,0
24012,0.051046918,0
24013,0.135118426,0
24014,0.13779561499999998,0
24015,0.155245874,0
24016,0.052693678,0
24017,0.13881146200000002,0
24018,0.179505163,0
24019,0.041299002,0
24020,0.133647922,0
24021,0.14978550200000001,0
24022,0.15647713500000002,0
24023,0.191346511,0
24024,0.21207894100000002,0
24025,0.2055101,0
24026,0.18276816699999998,0
24027,0.199616427,0
24028,0.17423682299999999,0
24029,0.184220003,0
24030,0.199922409,0
24031,0.159368554,0
24032,0.159146437,0
24033,0.178643674,0
24034,0.173212545,0
24035,0.042136592,0
24036,0.170496401,0
24037,0.16608757600000001,0
24038,0.159757257,0
24039,0.011057296000000001,0
24040,0.154636287,0
24041,0.170005929,0
24042,0.166633455,0
24043,0.025981279,0
24044,0.089801619,0
24045,0.084229344,0
24046,0.235301863,0
24047,0.026038507000000002,0
24048,0.16417703,0
24049,0.06851602,0
24050,0.15484620600000001,0
24051,0.184079707,0
24052,0.170734365,0
24053,0.167259042,0
24054,0.171393597,0
24055,0.168950026,0
24056,0.198891043,0
24057,0.197181592,0
24058,0.19883626000000001,0
24059,0.19165576,0
24060,0.18276816699999998,0
24061,0.247746545,0
24062,0.136501871,0
24063,0.040960919,0
24064,0.180197134,0
24065,0.12810461299999998,0
24066,0.18222291599999998,0
24067,0.1557069,0
24068,0.187041798,0
24069,0.184043556,0
24070,0.15921504,0
24071,0.183813887,0
24072,0.186894926,0
24073,0.037440839000000004,0
24074,0.186340274,0
24075,0.182937771,0
24076,0.20257903500000002,0
24077,0.14713125,0
24078,0.146196218,0
24079,0.183890442,0
24080,0.229738311,0
24081,0.142207951,0
24082,0.139082501,0
24083,0.022211645000000002,0
24084,0.140750248,0
24085,0.157924796,0
24086,0.20514838500000002,0
24087,0.16289663999999998,0
24088,0.156413041,0
24089,0.156469406,0
24090,0.15551353899999998,0
24091,0.156131216,0
24092,0.203720967,0
24093,0.166753925,0
24094,0.163123024,0
24095,0.022984908,0
24096,0.16612206599999998,0
24097,0.153932979,0
24098,0.157963414,0
24099,0.12269663600000001,0
24100,0.07888418900000001,0
24101,0.09825036999999999,0
24102,0.215955637,0
24103,0.166480398,0
24104,0.179241476,0
24105,0.16230461399999999,0
24106,0.166940873,0
24107,0.15427116899999999,0
24108,0.054104927000000004,0
24109,0.16576716100000002,0
24110,0.129828118,0
24111,0.16104699,0
24112,0.16976128999999998,0
24113,0.161597578,0
24114,0.192402895,0
24115,0.154045709,0
24116,0.170351598,0
24117,0.153538424,0
24118,0.18877466599999998,0
24119,0.174929792,0
24120,0.18443853500000001,0
24121,0.081199576,0
24122,0.077426437,0
24123,0.157192874,0
24124,0.164313702,0
24125,0.165901599,0
24126,0.16338698999999998,0
24127,0.16366228400000002,0
24128,0.152072932,0
24129,0.16578528,0
24130,0.183356868,0
24131,0.121846152,0
24132,0.14205464199999998,0
24133,0.138117526,0
24134,0.21542364700000002,0
24135,0.175731372,0
24136,0.24112341299999998,0
24137,0.164690594,0
24138,0.204672604,0
24139,0.176601284,0
24140,0.145979599,0
24141,0.028311976000000003,0
24142,0.10007003,0
24143,0.122757996,0
24144,0.144358616,0
24145,0.029097418,0
24146,0.009022016,0
24147,0.170226706,0
24148,0.17289358999999999,0
24149,0.148153977,0
24150,0.186114531,0
24151,0.196598449,0
24152,0.194856549,0
24153,0.182558401,0
24154,0.083414188,0
24155,0.062146559,0
24156,0.156582136,0
24157,0.118863175,0
24158,0.007863911,0
24159,0.168532233,0
24160,0.14424326499999998,0
24161,0.232221782,0
24162,0.19032763600000002,0
24163,0.161549198,0
24164,0.19159318,0
24165,0.162164217,0
24166,0.17507178899999998,0
24167,0.022793942,0
24168,0.19460328000000002,0
24169,0.206178835,0
24170,0.165672,0
24171,0.206235448,0
24172,0.205386275,0
24173,0.189198547,0
24174,0.193633913,0
24175,0.178948736,0
24176,0.20515983000000002,0
24177,0.204310661,0
24178,0.062416458999999994,0
24179,0.18770363899999998,0
24180,0.154792818,0
24181,0.143541018,0
24182,0.145192628,0
24183,0.078718638,0
24184,0.212912498,0
24185,0.173057415,0
24186,0.161320197,0
24187,0.013262409,0
24188,0.19587069299999998,0
24189,0.048068788,0
24190,0.068713325,0
24191,0.133762943,0
24192,0.081457288,0
24193,0.145941029,0
24194,0.144586688,0
24195,0.05132672,0
24196,0.058635204,0
24197,0.177516768,0
24198,0.013145042999999999,0
24199,0.168813097,0
24200,0.011915869,0
24201,0.198576347,0
24202,0.133003799,0
24203,0.18015751200000002,0
24204,0.150707377,0
24205,0.016313938,0
24206,0.17604968899999998,0
24207,0.19181778700000002,0
24208,0.19697040300000002,0
24209,0.222792025,0
24210,0.199019738,0
24211,0.188145606,0
24212,0.189025573,0
24213,0.163003548,0
24214,0.198083401,0
24215,0.18851606899999998,0
24216,0.171941861,0
24217,0.184969538,0
24218,0.082809804,0
24219,0.098439706,0
24220,0.180024354,0
24221,0.185345828,0
24222,0.159096492,0
24223,0.15758193799999998,0
24224,0.190574822,0
24225,0.198306974,0
24226,0.022696894,0
24227,0.161772113,0
24228,0.034045341,0
24229,0.133854933,0
24230,0.086968545,0
24231,0.191282921,0
24232,0.09721603599999999,0
24233,0.137728202,0
24234,0.114899285,0
24235,0.154924676,0
24236,0.154657011,0
24237,0.15433581100000002,0
24238,0.143501241,0
24239,0.200424994,0
24240,0.14474631000000002,0
24241,0.154764077,0
24242,0.14334831399999998,0
24243,0.145068924,0
24244,0.125856225,0
24245,0.124517898,0
24246,0.145128125,0
24247,0.127622816,0
24248,0.14932428,0
24249,0.12114531499999999,0
24250,0.130727732,0
24251,0.08309659200000001,0
24252,0.09439108,0
24253,0.166336576,0
24254,0.174085178,0
24255,0.199312499,0
24256,0.180703692,0
24257,0.19847968200000002,0
24258,0.16835555600000002,0
24259,0.168588252,0
24260,0.169693558,0
24261,0.11822038300000001,0
24262,0.18264903100000002,0
24263,0.11838108200000001,0
24264,0.055092817,0
24265,0.067409775,0
24266,0.11525157800000001,0
24267,0.141136669,0
24268,0.14065986,0
24269,0.1653888,0
24270,0.069079796,0
24271,0.029789673,0
24272,0.19865456499999998,0
24273,0.118488214,0
24274,0.11800611899999999,0
24275,0.140919186,0
24276,0.20023463500000002,0
24277,0.12615511499999998,0
24278,0.182444691,0
24279,0.196032812,0
24280,0.195919105,0
24281,0.19671506200000002,0
24282,0.210141636,0
24283,0.174533045,0
24284,0.20125364199999998,0
24285,0.23374860499999997,0
24286,0.229389523,0
24287,0.15112382900000002,0
24288,0.060690333,0
24289,0.14312536,0
24290,0.165531828,0
24291,0.193894157,0
24292,0.18562888500000002,0
24293,0.19134663999999998,0
24294,0.13380616,0
24295,0.161437124,0
24296,0.16167933999999998,0
24297,0.142986803,0
24298,0.168419011,0
24299,0.15974161,0
24300,0.15162898500000002,0
24301,0.14339753400000002,0
24302,0.185074715,0
24303,0.12412944,0
24304,0.033966859999999995,0
24305,0.187836733,0
24306,0.128832641,0
24307,0.19145986599999998,0
24308,0.182123597,0
24309,0.144902305,0
24310,0.1993125,0
24311,0.143447354,0
24312,0.204230903,0
24313,0.203235511,0
24314,0.11548851200000002,0
24315,0.114845718,0
24316,0.21330653,0
24317,0.107546192,0
24318,0.160878318,0
24319,0.148340109,0
24320,0.171498746,0
24321,0.198306974,0
24322,0.141327278,0
24323,0.12809900600000002,0
24324,0.12439765400000001,0
24325,0.117524024,0
24326,0.11485650600000001,0
24327,0.148607774,0
24328,0.15481761000000002,0
24329,0.11859534599999999,0
24330,0.12941060100000001,0
24331,0.129620769,0
24332,0.11495285,0
24333,0.139509998,0
24334,0.155812437,0
24335,0.201989591,0
24336,0.196260229,0
24337,0.157740519,0
24338,0.022696894,0
24339,0.18566059399999998,0
24340,0.128689078,0
24341,0.112176871,0
24342,0.13593085600000002,0
24343,0.092053339,0
24344,0.109287069,0
24345,0.189138794,0
24346,0.182483028,0
24347,0.20181975700000002,0
24348,0.131868954,0
24349,0.145123625,0
24350,0.139153152,0
24351,0.135196376,0
