,Pstng.Date,Account,Local.Crcy.Amt
38991,29-12-18,159021,0.2
38992,29-12-18,159021,0.23
38993,29-12-18,159021,0.16
38994,29-12-18,159021,0.16
38995,29-12-18,159021,0.18
38996,29-12-18,159021,0.21
38997,29-12-18,159021,0.2
38998,29-12-18,159021,0.15
38999,29-12-18,159021,0.18
39000,29-12-18,159021,0.22
39001,30-12-18,159021,0.16
39002,30-12-18,159021,0.16
39003,30-12-18,159021,0.16
39004,30-12-18,159021,0.17
39005,30-12-18,159021,0.16
39006,30-12-18,159021,0.11
39007,30-12-18,159021,0.12
39008,30-12-18,159021,0.21
39009,30-12-18,159021,0.14
39010,30-12-18,159021,0.16
39011,30-12-18,159021,0.21
39012,30-12-18,159021,0.15
39013,30-12-18,159021,0.02
39014,30-12-18,159021,0.14
39015,30-12-18,159021,0.09
39016,30-12-18,159021,0.1
39017,30-12-18,159021,0.16
39018,31-12-18,159021,0.14
39019,31-12-18,159021,0.21
39020,31-12-18,159021,0.16
39021,31-12-18,159021,0.21
39022,31-12-18,159021,0.14
39023,06-12-18,159021,0.15
39024,07-12-18,159021,0.1
39025,12-12-18,159021,0.14
39026,12-12-18,159021,0.13
39027,17-12-18,159021,0.14
39028,17-12-18,159021,0.16
39029,17-12-18,159021,0.14
39030,17-12-18,159021,0.13
39031,18-12-18,159021,0.15
39032,18-12-18,159021,0.13
39033,18-12-18,159021,0.16
39034,18-12-18,159021,0.14
39035,19-12-18,159021,0.13
39036,19-12-18,159021,0.14
39037,19-12-18,159021,0.14
39038,19-12-18,159021,0.14
39039,20-12-18,159021,0.13
39040,20-12-18,159021,0.14
39041,20-12-18,159021,0.14
39042,20-12-18,159021,0.15
39043,20-12-18,159021,0.16
39044,20-12-18,159021,0.16
39045,20-12-18,159021,0.15
39046,20-12-18,159021,0.17
39047,21-12-18,159021,0.18
39048,21-12-18,159021,0.18
39049,21-12-18,159021,0.05
39050,21-12-18,159021,0.05
39051,21-12-18,159021,0.19
39052,21-12-18,159021,0.16
39053,21-12-18,159021,0.18
39054,21-12-18,159021,0.17
39055,21-12-18,159021,0.15
39056,21-12-18,159021,0.17
39057,21-12-18,159021,0.16
39058,21-12-18,159021,0.15
39059,21-12-18,159021,0.15
39060,22-12-18,159021,0.05
39061,22-12-18,159021,0.18
39062,22-12-18,159021,0.04
39063,22-12-18,159021,0.05
39064,22-12-18,159021,0.1
39065,22-12-18,159021,0.16
39066,22-12-18,159021,0.17
39067,22-12-18,159021,0.17
39068,22-12-18,159021,0.18
39069,22-12-18,159021,0.16
39070,22-12-18,159021,0.14
39071,22-12-18,159021,0.14
39072,22-12-18,159021,0.1
39073,22-12-18,159021,0.11
39074,24-12-18,159021,0.2
39075,24-12-18,159021,0.16
39076,24-12-18,159021,0.18
39077,24-12-18,159021,0.15
39078,24-12-18,159021,0.15
39079,24-12-18,159021,0.16
39080,24-12-18,159021,0.15
39081,24-12-18,159021,0.15
39082,24-12-18,159021,0.15
39083,24-12-18,159021,0.21
39084,24-12-18,159021,0.19
39085,24-12-18,159021,0.19
39086,24-12-18,159021,0.18
39087,24-12-18,159021,0.17
39088,24-12-18,159021,0.18
39089,24-12-18,159021,0.18
39090,24-12-18,159021,0.17
39091,25-12-18,159021,0.15
39092,26-12-18,159021,0.16
39093,26-12-18,159021,0.14
39094,26-12-18,159021,0.16
39095,26-12-18,159021,0.14
39096,26-12-18,159021,0.15
39097,26-12-18,159021,0.14
39098,26-12-18,159021,0.16
39099,26-12-18,159021,0.17
39100,26-12-18,159021,0.14
39103,27-12-18,159021,0.19
39104,27-12-18,159021,0.14
39105,27-12-18,159021,0.15
39106,27-12-18,159021,0.21
39107,27-12-18,159021,0.16
39108,27-12-18,159021,0.1
39109,27-12-18,159021,0.08
39110,27-12-18,159021,0.21
39111,27-12-18,159021,0.15
39112,27-12-18,159021,0.13
39113,27-12-18,159021,0.15
39114,27-12-18,159021,0.15
39115,27-12-18,159021,0.15
39116,27-12-18,159021,0.19
39124,28-12-18,159021,0.08
39125,28-12-18,159021,0.1
39126,28-12-18,159021,0.05
39127,28-12-18,159021,0.2
39128,28-12-18,159021,0.15
39129,28-12-18,159021,0.19
39130,28-12-18,159021,0.23
39131,28-12-18,159021,0.19
39132,28-12-18,159021,0.16
39133,28-12-18,159021,0.16
39134,28-12-18,159021,0.16
39135,28-12-18,159021,0.21
39136,28-12-18,159021,0.17
39137,28-12-18,159021,0.16
39138,28-12-18,159021,0.19
39139,28-12-18,159021,0.2
39140,28-12-18,159021,0.15
39141,28-12-18,159021,0.16
39142,28-12-18,159021,0.17
39143,28-12-18,159021,0.18
39144,28-12-18,159021,0.14
39145,29-12-18,159021,0.15
39146,29-12-18,159021,0.14
39147,29-12-18,159021,0.15
39148,29-12-18,159021,0.23
39149,29-12-18,159021,0.21
39150,29-12-18,159021,0.13
39151,15-05-18,159021,0.12
39152,18-12-18,159021,0.14
39153,25-09-18,159021,0.15
39156,11-06-18,159021,0.16
39170,04-04-18,159021,0.16
39176,11-06-18,159021,0.17
39179,24-08-18,159021,0.17
39183,26-11-18,159021,0.19
39212,12-05-18,159021,0.15
39221,20-11-18,159021,0.17
39507,29-09-18,158246,0.16
39508,29-09-18,158246,0.16
39509,29-09-18,158246,0.17
39510,29-09-18,158246,0.16
39511,29-09-18,158246,0.16
39512,12-09-18,158246,0.11
39513,12-09-18,158246,0.16
39514,31-08-18,158246,0.16
39515,31-07-18,158246,0.16
39516,31-07-18,158246,0.13
39517,31-07-18,158246,0.16
39518,31-07-18,158246,0.15
39519,31-07-18,158246,0.15
39520,31-07-18,158246,0.17
39521,31-07-18,158246,0.11
39522,31-07-18,158246,0.16
39523,31-07-18,158246,0.17
39524,31-07-18,158246,0.16
39525,31-07-18,158246,0.16
39526,31-07-18,158246,0.15
39527,24-07-18,158246,0.16
39528,16-07-18,158246,0.13
39529,11-07-18,158246,0.17
39530,11-07-18,158246,0.17
39531,30-06-18,158246,0.15
39532,30-06-18,158246,0.16
39533,30-06-18,158246,0.2
39534,30-06-18,158246,0.2
39535,30-06-18,158246,0.19
39536,30-06-18,158246,0.15
39537,30-06-18,158246,0.18
39538,30-06-18,158246,0.2
39539,30-06-18,158246,0.22
39540,28-06-18,158246,0.19
39541,28-06-18,158246,0.16
39542,25-06-18,158246,0.06
39543,25-06-18,158246,0.09
39544,23-06-18,158246,0.12
39545,23-06-18,158246,0.09
39546,23-06-18,158246,0.18
39547,23-06-18,158246,0.15
39548,23-06-18,158246,0.16
39549,23-06-18,158246,0.15
39550,21-06-18,158246,0.15
39551,21-06-18,158246,0.14
39552,21-06-18,158246,0.15
39553,21-06-18,158246,0.16
39554,20-06-18,158246,0.16
39555,20-06-18,158246,0.17
39556,20-06-18,158246,0.16
39557,19-06-18,158246,0.16
39558,19-06-18,158246,0.02
39559,18-06-18,158246,0.16
39560,15-06-18,158246,0.15
39561,15-06-18,158246,0.18
39562,15-06-18,158246,0.16
39563,08-06-18,158246,0.17
39564,31-05-18,158246,0.18
39565,30-05-18,158246,0.02
39566,30-05-18,158246,0.11
39567,30-05-18,158246,0.16
39568,30-05-18,158246,0.17
39569,30-05-18,158246,0.18
39570,30-05-18,158246,0.2
39571,30-05-18,158246,0.19
39572,29-05-18,158246,0.16
39573,29-05-18,158246,0.16
39574,29-05-18,158246,0.19
39575,29-05-18,158246,0.2
39576,29-05-18,158246,0.16
39577,29-05-18,158246,0.19
39578,29-05-18,158246,0.19
39579,29-05-18,158246,0.14
39580,29-05-18,158246,0.18
39581,29-05-18,158246,0.07
39582,29-05-18,158246,0.08
39583,29-05-18,158246,0.16
39584,29-05-18,158246,0.19
39585,29-05-18,158246,0.16
39586,28-05-18,158246,0.17
39587,28-05-18,158246,0.19
39588,28-05-18,158246,0.2
39589,28-05-18,158246,0.06
39590,28-05-18,158246,0.16
39591,28-05-18,158246,0.2
39592,28-05-18,158246,0.19
39593,28-05-18,158246,0.17
39594,28-05-18,158246,0.19
39595,28-05-18,158246,0.19
39596,28-05-18,158246,0.18
39597,28-05-18,158246,0.16
39598,26-05-18,158246,0.16
39599,25-05-18,158246,0.16
39600,25-05-18,158246,0.16
39601,25-05-18,158246,0.16
39602,24-05-18,158246,0.19
39603,24-05-18,158246,0.19
39604,24-05-18,158246,0.2
39605,22-05-18,158246,0.17
39606,22-05-18,158246,0.16
39607,22-05-18,158246,0.16
39608,22-05-18,158246,0.14
39609,21-05-18,158246,0.18
39610,21-05-18,158246,0.16
39611,21-05-18,158246,0.16
39612,21-05-18,158246,0.13
39613,19-05-18,158246,0.15
39614,15-05-18,158246,0.15
39615,15-05-18,158246,0.16
39616,15-05-18,158246,0.15
39705,06-04-18,158246,0.15
39706,06-04-18,158246,0.14
39707,06-04-18,158246,0.14
39708,06-04-18,158246,0.16
39709,09-04-18,158246,0.04
39710,09-04-18,158246,0.08
39711,10-04-18,158246,0.17
39712,16-04-18,158246,0.16
39713,17-04-18,158246,0.17
39714,20-04-18,158246,0.16
39715,20-04-18,158246,0.19
39716,20-04-18,158246,0.19
39717,20-04-18,158246,0.09
39718,20-04-18,158246,0.15
39719,23-04-18,158246,0.18
39720,24-04-18,158246,0.18
39721,24-04-18,158246,0.08
39722,24-04-18,158246,0.12
39723,24-04-18,158246,0.13
39724,24-04-18,158246,0.18
39725,24-04-18,158246,0.17
39726,25-04-18,158246,0.19
39727,25-04-18,158246,0.18
39728,25-04-18,158246,0.18
39729,25-04-18,158246,0.18
39730,25-04-18,158246,0.19
39731,25-04-18,158246,0.19
39732,25-04-18,158246,0.14
39733,25-04-18,158246,0.16
39734,26-04-18,158246,0.2
39735,26-04-18,158246,0.12
39736,26-04-18,158246,0.06
39737,26-04-18,158246,0.09
39738,26-04-18,158246,0.15
39739,26-04-18,158246,0.15
39740,27-04-18,158246,0.1
39741,27-04-18,158246,0.18
39742,27-04-18,158246,0.13
39743,27-04-18,158246,0.06
39744,27-04-18,158246,0.19
39745,27-04-18,158246,0.17
39746,27-04-18,158246,0.15
39747,27-04-18,158246,0.19
39748,27-04-18,158246,0.16
39749,28-04-18,158246,0.17
39750,28-04-18,158246,0.15
39751,28-04-18,158246,0.07
39752,28-04-18,158246,0.12
39753,28-04-18,158246,0.19
39754,28-04-18,158246,0.16
39755,28-04-18,158246,0.19
39756,28-04-18,158246,0.18
39757,28-04-18,158246,0.19
39758,28-04-18,158246,0.16
39759,28-04-18,158246,0.1
39760,28-04-18,158246,0.19
39761,28-04-18,158246,0.17
39762,29-04-18,158246,0.16
39763,29-04-18,158246,0.07
39764,29-04-18,158246,0.09
39765,29-04-18,158246,0.14
39766,29-04-18,158246,0.03
39767,29-04-18,158246,0.17
39768,30-04-18,158246,0.17
39769,30-04-18,158246,0.16
39770,30-04-18,158246,0.16
39771,30-04-18,158246,0.15
39772,30-04-18,158246,0.08
39773,30-04-18,158246,0.16
39774,30-04-18,158246,0.2
39775,30-04-18,158246,0.19
39776,30-04-18,158246,0.16
39777,30-04-18,158246,0.14
39778,30-04-18,158246,0.15
39787,31-10-18,158246,0.19
39790,31-10-18,158246,0.17
39791,31-10-18,158246,0.17
39794,30-10-18,158246,0.16
39795,30-10-18,158246,0.16
39805,31-10-18,158246,0.02
39818,22-12-18,158246,0.16
39872,29-06-18,158246,0.14
39873,29-06-18,158246,0.14
39875,28-09-18,158246,0.15
39890,21-12-18,158246,0.15
39893,29-06-18,158246,0.16
39900,29-06-18,158246,0.16
39902,21-12-18,158246,0.16
39903,22-06-18,158246,0.16
39909,28-09-18,158246,0.17
39911,28-09-18,158246,0.17
39914,28-09-18,158246,0.17
39918,28-09-18,158246,0.18
39924,27-06-18,158246,0.19
39926,29-06-18,158246,0.19
39927,27-06-18,158246,0.19
39931,29-06-18,158246,0.19
39932,27-06-18,158246,0.19
39934,27-06-18,158246,0.2
39936,29-06-18,158246,0.2
39938,29-06-18,158246,0.21
39979,22-12-18,158246,0.17
39994,18-05-18,158246,0.13
40014,18-05-18,158246,0.15
40429,18-09-18,157235,0.08
40430,10-09-18,157235,0.17
40431,10-09-18,157235,0.17
40432,10-09-18,157235,0.17
41932,21-09-18,154877,0.28
41933,31-08-18,154877,0.15
41934,31-08-18,154877,0.15
41935,31-08-18,154877,0.15
41936,31-08-18,154877,0.12
41937,31-08-18,154877,0.13
41938,31-08-18,154877,0.12
41939,31-08-18,154877,0.14
41940,31-08-18,154877,0.14
41941,31-08-18,154877,0.14
41942,31-08-18,154877,0.14
41943,31-08-18,154877,0.24
41944,31-08-18,154877,0.24
41945,31-08-18,154877,0.14
41946,31-08-18,154877,0.14
41947,30-08-18,154877,0.14
41948,05-07-18,154877,0.02
41949,30-09-18,154877,0.14
41950,30-09-18,154877,0.13
41951,30-09-18,154877,0.14
41952,30-09-18,154877,0.13
41953,30-09-18,154877,0.12
41954,30-09-18,154877,0.13
41955,30-09-18,154877,0.12
41956,30-09-18,154877,0.15
41957,30-09-18,154877,0.15
41958,30-09-18,154877,0.14
41959,30-09-18,154877,0.28
41960,29-09-18,154877,0.23
41961,29-09-18,154877,0.13
41962,29-09-18,154877,0.14
41963,29-09-18,154877,0.14
41964,29-09-18,154877,0.13
41965,27-09-18,154877,0.13
41966,26-09-18,154877,0.27
41967,25-09-18,154877,0.15
41968,22-09-18,154877,0.14
41969,21-09-18,154877,0.15
41970,19-09-18,154877,0.12
41971,18-09-18,154877,0.09
41972,18-09-18,154877,0.16
41973,18-09-18,154877,0.14
41974,10-09-18,154877,0.11
41975,27-08-18,154877,0.14
41976,27-08-18,154877,0.14
41977,24-08-18,154877,0.14
41978,24-08-18,154877,0.14
41979,22-08-18,154877,0.14
41980,22-08-18,154877,0.14
41981,22-08-18,154877,0.14
41982,22-08-18,154877,0.14
41983,21-08-18,154877,0.09
41984,18-08-18,154877,0.05
41985,08-08-18,154877,0.13
41986,08-08-18,154877,0.14
41987,31-07-18,154877,0.15
41988,31-07-18,154877,0.24
41989,31-07-18,154877,0.06
41990,31-07-18,154877,0.28
41991,31-07-18,154877,0.16
41992,27-07-18,154877,0.09
41993,27-07-18,154877,0.12
41994,28-06-18,154877,0.03
41995,28-06-18,154877,0.17
41996,28-06-18,154877,0.16
41997,31-05-18,154877,0.16
41998,31-05-18,154877,0.17
41999,31-05-18,154877,0.28
42000,31-05-18,154877,0.15
42001,31-05-18,154877,0.26
42002,16-05-18,154877,0.08
42003,11-05-18,154877,0.06
42004,31-08-18,154877,0.18
42005,31-08-18,154877,0.17
42006,30-06-18,154877,0.14
42007,31-07-18,154877,0.14
42008,27-07-18,154877,0.05
42009,31-08-18,154877,0.15
42010,06-04-18,154877,0.15
42011,06-04-18,154877,0.15
42012,07-04-18,154877,0.13
42013,25-04-18,154877,0.28
42014,26-04-18,154877,0.15
42015,26-04-18,154877,0.13
42016,26-04-18,154877,0.15
42017,26-04-18,154877,0.15
42018,26-04-18,154877,0.14
42019,26-04-18,154877,0.16
42020,27-04-18,154877,0.28
42021,27-04-18,154877,0.29
42022,28-04-18,154877,0.13
42023,28-04-18,154877,0.14
42024,28-04-18,154877,0.14
42025,28-04-18,154877,0.06
42026,28-04-18,154877,0.16
42027,28-04-18,154877,0.14
42028,30-04-18,154877,0.11
42029,30-04-18,154877,0.16
42030,15-10-18,154877,0.29
42031,27-10-18,154877,0.28
42032,23-10-18,154877,0.27
42033,22-10-18,154877,0.16
42034,22-10-18,154877,0.16
42035,15-10-18,154877,0.16
42036,16-10-18,154877,0.16
42037,16-10-18,154877,0.16
42038,15-10-18,154877,0.16
42039,07-10-18,154877,0.16
42040,07-10-18,154877,0.16
42041,07-10-18,154877,0.16
42042,07-10-18,154877,0.16
42046,08-10-18,154877,0.15
42047,08-10-18,154877,0.15
42048,22-10-18,154877,0.14
42049,11-10-18,154877,0.14
42050,10-10-18,154877,0.14
42051,15-10-18,154877,0.14
42052,16-10-18,154877,0.14
42053,17-10-18,154877,0.14
42054,16-10-18,154877,0.14
42055,22-10-18,154877,0.13
42056,23-10-18,154877,0.13
42057,27-10-18,154877,0.11
42058,27-10-18,154877,0.11
42059,27-10-18,154877,0.1
42060,22-10-18,154877,0.05
42061,07-10-18,154877,0.04
42062,12-12-18,154877,0.13
42063,02-07-18,154877,0.03
42064,17-05-18,154877,0.12
42065,17-05-18,154877,0.12
42066,17-05-18,154877,0.12
42067,17-05-18,154877,0.12
42068,09-05-18,154877,0.14
42069,15-05-18,154877,0.14
42070,02-07-18,154877,0.08
42071,02-07-18,154877,0.08
42072,01-07-18,154877,0.05
42073,02-07-18,154877,0.08
42074,02-07-18,154877,0.08
42075,01-07-18,154877,0.06
42076,02-07-18,154877,0.08
42077,02-07-18,154877,0.08
42078,01-07-18,154877,0.06
42079,01-07-18,154877,0.06
42080,01-07-18,154877,0.06
42081,01-07-18,154877,0.06
42082,01-07-18,154877,0.07
42083,01-07-18,154877,0.07
42084,16-05-18,154877,0.12
42085,16-05-18,154877,0.12
42086,16-05-18,154877,0.12
42087,05-06-18,154877,0.13
42088,16-05-18,154877,0.13
42089,26-05-18,154877,0.14
42090,19-09-18,154877,0.08
42091,11-05-18,154877,0.19
42092,15-09-18,154877,0.08
42093,19-12-18,154877,0.12
42094,19-12-18,154877,0.14
42095,19-12-18,154877,0.14
44509,07-04-18,154641,0.05
44591,09-09-18,154641,0.15
44606,15-06-18,154641,0.06
44635,14-11-18,154641,0.13
44645,06-11-18,154641,0.12
44646,14-11-18,154641,0.15
44652,27-12-18,154641,0.11
44659,30-12-18,154641,0.12
44666,25-12-18,154641,0.12
44667,26-12-18,154641,0.12
44668,22-12-18,154641,0.14
44670,27-12-18,154641,0.14
44679,21-12-18,154641,0.14
44680,22-12-18,154641,0.14
44693,25-12-18,154641,0.14
44696,27-12-18,154641,0.3
44752,31-10-18,154478,0.13
44753,31-10-18,154478,0.13
44755,30-09-18,154464,0.16
44756,30-09-18,154464,0.12
44757,30-09-18,154464,0.12
44758,30-09-18,154464,0.12
44759,30-09-18,154464,0.12
44760,30-09-18,154464,0.13
44761,30-09-18,154464,0.13
44762,30-09-18,154464,0.11
44763,30-09-18,154464,0.14
44764,30-09-18,154464,0.06
44765,30-09-18,154464,0.06
44766,30-09-18,154464,0.14
44767,30-09-18,154464,0.14
44768,30-09-18,154464,0.15
44769,29-09-18,154464,0.14
44770,29-09-18,154464,0.14
44771,29-09-18,154464,0.12
44772,29-09-18,154464,0.03
44773,29-09-18,154464,0.06
44774,29-09-18,154464,0.07
44775,29-09-18,154464,0.14
44776,28-09-18,154464,0.15
44777,28-09-18,154464,0.11
44778,28-09-18,154464,0.08
44779,28-09-18,154464,0.05
44780,28-09-18,154464,0.05
44781,28-09-18,154464,0.05
44782,27-09-18,154464,0.16
44783,27-09-18,154464,0.15
44784,26-09-18,154464,0.15
44785,21-09-18,154464,0.1
44786,20-09-18,154464,0.11
44787,20-09-18,154464,0.12
44788,18-09-18,154464,0.13
44789,18-09-18,154464,0.16
44790,31-08-18,154464,0.13
44791,31-08-18,154464,0.11
44792,31-08-18,154464,0.11
44793,30-08-18,154464,0.13
44794,30-08-18,154464,0.15
44795,30-08-18,154464,0.13
44796,30-08-18,154464,0.15
44797,30-08-18,154464,0.12
44798,29-08-18,154464,0.13
44799,29-08-18,154464,0.13
44800,29-08-18,154464,0.13
44801,29-08-18,154464,0.13
44802,29-08-18,154464,0.13
44803,28-08-18,154464,0.13
44804,28-08-18,154464,0.13
44805,25-08-18,154464,0.13
44806,25-08-18,154464,0.14
44807,25-08-18,154464,0.11
44808,25-08-18,154464,0.15
44809,25-08-18,154464,0.15
44810,31-07-18,154464,0.12
44811,31-07-18,154464,0.12
44812,31-07-18,154464,0.12
44813,31-07-18,154464,0.12
44814,31-07-18,154464,0.12
44815,31-07-18,154464,0.12
44816,31-07-18,154464,0.12
44817,31-07-18,154464,0.12
44818,31-07-18,154464,0.13
44819,31-07-18,154464,0.03
44820,30-07-18,154464,0.12
44821,24-07-18,154464,0.16
44822,24-07-18,154464,0.15
44823,21-07-18,154464,0.12
44824,21-07-18,154464,0.15
44825,20-07-18,154464,0.12
44826,20-07-18,154464,0.12
44827,20-07-18,154464,0.12
44828,20-07-18,154464,0.12
44829,20-07-18,154464,0.12
44830,20-07-18,154464,0.15
44831,19-07-18,154464,0.06
44832,19-07-18,154464,0.14
44833,17-07-18,154464,0.11
44834,17-07-18,154464,0.11
44835,17-07-18,154464,0.11
44836,17-07-18,154464,0.11
44837,12-07-18,154464,0.12
44838,11-07-18,154464,0.1
44839,10-07-18,154464,0.11
44840,10-07-18,154464,0.11
44841,10-07-18,154464,0.11
44842,10-07-18,154464,0.11
44843,07-07-18,154464,0.11
44844,07-07-18,154464,0.11
44845,07-07-18,154464,0.11
44846,06-07-18,154464,0.11
44847,06-07-18,154464,0.12
44848,06-07-18,154464,0.12
44849,06-07-18,154464,0.11
44850,05-07-18,154464,0.1
44851,05-07-18,154464,0.11
44852,05-07-18,154464,0.11
44853,05-07-18,154464,0.11
44854,04-07-18,154464,0.16
44855,30-06-18,154464,0.16
44856,30-06-18,154464,0.12
44857,30-06-18,154464,0.13
44858,30-06-18,154464,0.15
44859,30-06-18,154464,0.12
44860,30-06-18,154464,0.13
44861,30-06-18,154464,0.13
44862,30-06-18,154464,0.15
44863,30-06-18,154464,0.15
44864,30-06-18,154464,0.12
44865,29-06-18,154464,0.12
44866,29-06-18,154464,0.12
44867,29-06-18,154464,0.12
44868,29-06-18,154464,0.11
44869,28-06-18,154464,0.12
44870,28-06-18,154464,0.11
44871,27-06-18,154464,0.12
44872,27-06-18,154464,0.12
44873,27-06-18,154464,0.12
44874,27-06-18,154464,0.12
44875,26-06-18,154464,0.12
44876,26-06-18,154464,0.12
44877,26-06-18,154464,0.12
44878,26-06-18,154464,0.12
44879,26-06-18,154464,0.13
44880,26-06-18,154464,0.12
44881,18-06-18,154464,0.13
44882,15-06-18,154464,0.12
44883,15-06-18,154464,0.11
44884,15-06-18,154464,0.14
44885,15-06-18,154464,0.12
44886,15-06-18,154464,0.12
44887,15-06-18,154464,0.12
44888,15-06-18,154464,0.12
44889,15-06-18,154464,0.21
44890,15-06-18,154464,0.11
44891,15-06-18,154464,0.12
44892,14-06-18,154464,0.13
44893,13-06-18,154464,0.12
44894,13-06-18,154464,0.11
44895,13-06-18,154464,0.12
44896,12-06-18,154464,0.12
44897,12-06-18,154464,0.13
44898,12-06-18,154464,0.11
44899,04-06-18,154464,0.12
44900,04-06-18,154464,0.12
44901,04-06-18,154464,0.12
44902,04-06-18,154464,0.13
44903,31-05-18,154464,0.15
44904,31-05-18,154464,0.11
44905,30-05-18,154464,0.14
44906,30-05-18,154464,0.12
44907,30-05-18,154464,0.11
44908,29-05-18,154464,0.11
44909,29-05-18,154464,0.12
44910,29-05-18,154464,0.11
44911,29-05-18,154464,0.14
44912,29-05-18,154464,0.15
44913,29-05-18,154464,0.12
44914,28-05-18,154464,0.11
44915,27-05-18,154464,0.12
44916,27-05-18,154464,0.13
44917,25-05-18,154464,0.12
44918,25-05-18,154464,0.11
44919,24-05-18,154464,0.12
44920,23-05-18,154464,0.12
44921,22-05-18,154464,0.12
44922,22-05-18,154464,0.12
44923,21-05-18,154464,0.12
44924,21-05-18,154464,0.11
44925,19-05-18,154464,0.12
44926,19-05-18,154464,0.12
44927,19-05-18,154464,0.12
44928,19-05-18,154464,0.12
44929,19-05-18,154464,0.12
44930,19-05-18,154464,0.11
44931,19-05-18,154464,0.11
44932,19-05-18,154464,0.11
44933,19-05-18,154464,0.12
44934,19-05-18,154464,0.12
44935,19-05-18,154464,0.11
44936,18-05-18,154464,0.11
44937,18-05-18,154464,0.12
44938,18-05-18,154464,0.12
44939,18-05-18,154464,0.12
44940,16-05-18,154464,0.12
44941,16-05-18,154464,0.11
44942,16-05-18,154464,0.11
44943,12-05-18,154464,0.15
44944,08-05-18,154464,0.12
44945,07-05-18,154464,0.14
44946,07-05-18,154464,0.12
44947,07-05-18,154464,0.11
44948,29-07-18,154464,0.12
44949,29-07-18,154464,0.12
44950,29-07-18,154464,0.12
44951,29-07-18,154464,0.12
44952,29-07-18,154464,0.12
44953,29-07-18,154464,0.12
44954,28-07-18,154464,0.12
44955,28-07-18,154464,0.13
44956,31-05-18,154464,0.08
44957,31-05-18,154464,0.05
44958,31-05-18,154464,0.08
44959,31-05-18,154464,0.15
44960,31-05-18,154464,0.17
44961,28-04-18,154464,0.12
44962,28-04-18,154464,0.12
44963,28-04-18,154464,0.08
44964,28-04-18,154464,0.04
44965,28-04-18,154464,0.08
44966,28-04-18,154464,0.04
44967,28-04-18,154464,0.12
44968,28-04-18,154464,0.09
44969,13-04-18,154464,0.12
44970,13-04-18,154464,0.12
44971,17-04-18,154464,0.14
44972,17-04-18,154464,0.14
44973,18-04-18,154464,0.15
44974,27-04-18,154464,0.12
44975,27-04-18,154464,0.11
44976,28-04-18,154464,0.13
44977,28-04-18,154464,0.11
44978,28-04-18,154464,0.13
44979,29-04-18,154464,0.12
44980,29-04-18,154464,0.12
44981,29-04-18,154464,0.12
44982,29-04-18,154464,0.12
44983,29-04-18,154464,0.12
44984,29-04-18,154464,0.13
44985,29-04-18,154464,0.11
44986,29-04-18,154464,0.13
44987,29-04-18,154464,0.11
44988,29-04-18,154464,0.11
44989,29-04-18,154464,0.13
44990,29-04-18,154464,0.11
44991,30-04-18,154464,0.1
44992,30-04-18,154464,0.11
44993,30-04-18,154464,0.12
44994,30-04-18,154464,0.05
44995,30-04-18,154464,0.14
44996,23-10-18,154464,0.13
44997,23-10-18,154464,0.13
44998,31-10-18,154464,0.13
44999,23-10-18,154464,0.13
45000,31-10-18,154464,0.13
45001,31-10-18,154464,0.13
45002,23-10-18,154464,0.13
45003,31-10-18,154464,0.13
45004,23-10-18,154464,0.13
45005,23-10-18,154464,0.13
45006,31-10-18,154464,0.13
45007,23-10-18,154464,0.12
45008,31-10-18,154464,0.12
45009,23-10-18,154464,0.1
45010,31-10-18,154464,0.03
45011,29-10-18,154464,0.03
45012,29-10-18,154464,0.03
45013,30-11-18,154464,0.13
45014,30-11-18,154464,0.13
45015,30-11-18,154464,0.09
45016,30-11-18,154464,0.12
45017,30-11-18,154464,0.24
45018,30-11-18,154464,0.13
45019,30-11-18,154464,0.1
45020,30-11-18,154464,0.1
45021,30-11-18,154464,0.13
45022,17-11-18,154464,0.13
45023,17-11-18,154464,0.05
45024,17-11-18,154464,0.04
45025,16-11-18,154464,0.11
45026,16-11-18,154464,0.12
45027,16-11-18,154464,0.14
45028,16-11-18,154464,0.14
45029,15-11-18,154464,0.14
45030,14-11-18,154464,0.08
45031,12-11-18,154464,0.13
45032,12-11-18,154464,0.12
45033,30-12-18,154464,0.12
45034,30-12-18,154464,0.12
45035,30-12-18,154464,0.12
45036,30-12-18,154464,0.12
45037,31-12-18,154464,0.14
45038,05-12-18,154464,0.12
45039,05-12-18,154464,0.12
45040,07-12-18,154464,0.12
45041,07-12-18,154464,0.12
45042,08-12-18,154464,0.12
45043,08-12-18,154464,0.12
45044,12-12-18,154464,0.12
45045,12-12-18,154464,0.12
45046,13-12-18,154464,0.13
45047,14-12-18,154464,0.12
45048,14-12-18,154464,0.12
45049,14-12-18,154464,0.12
45050,15-12-18,154464,0.12
45051,15-12-18,154464,0.12
45052,15-12-18,154464,0.12
45053,15-12-18,154464,0.12
45054,15-12-18,154464,0.12
45055,18-12-18,154464,0.12
45056,18-12-18,154464,0.12
45057,19-12-18,154464,0.12
45058,20-12-18,154464,0.13
45059,21-12-18,154464,0.12
45060,21-12-18,154464,0.12
45061,27-12-18,154464,0.12
45062,27-12-18,154464,0.12
45063,28-12-18,154464,0.12
45064,28-12-18,154464,0.11
45065,28-12-18,154464,0.12
45066,10-04-18,154464,0.05
45067,05-06-18,154464,0.11
45068,10-04-18,154464,0.11
45071,09-04-18,154464,0.11
