BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Prediction,Low delay,Low Medium Delay,High Delay,1st
4000,BPR,1138396053.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.17,0,Z001,Cash,64134666,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396047.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64133163,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396046.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.15,0,Z001,Cash,64133154,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396044.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64132694,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396042.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64132658,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396030.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.17,0,Z001,Cash,64131306,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396029.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64131295,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396027.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.1,0,Z001,Cash,64131245,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396026.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64130964,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396025.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64130951,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138396024.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64130942,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395417.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64026089,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395418.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64026097,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395424.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.19,0,Z001,Cash,64027009,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395425.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64027024,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395434.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.21,0,Z001,Cash,64027349,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395435.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.19,0,Z001,Cash,64027388,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138395436.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64029985,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031165.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64029398,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031166.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64029425,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031167.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.21,0,Z001,Cash,64029449,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031169.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.21,0,Z001,Cash,64029488,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031176.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.22,0,Z001,Cash,64030322,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031178.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.22,0,Z001,Cash,64030410,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031180.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.21,0,Z001,Cash,64030485,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031181.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64030519,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031186.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64030725,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130031187.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.21,0,Z001,Cash,64030845,12.04.2018,April,20180412,20180412,1221001,2019,20181204,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130035632.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.22,0,Z001,Cash,64714707,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399421.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64718128,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399428.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.2,0,Z001,Cash,64718574,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399415.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.19,0,Z001,Cash,64716779,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399400.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.19,0,Z001,Cash,64713840,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399413.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.19,0,Z001,Cash,64714692,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399406.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64714194,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399402.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64713892,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399399.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.18,0,Z001,Cash,64713817,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399417.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.17,0,Z001,Cash,64716957,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399405.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.16,0,Z001,Cash,64714180,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399414.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.15,0,Z001,Cash,64716733,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399427.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.15,0,Z001,Cash,64718251,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,1138399416.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.14,0,Z001,Cash,64716793,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,4130035631.0,127091,SAMRAT IRONS PRIVATE LIMITED,South,SBAD,RV,0.06,0,Z001,Cash,64714666,11.10.2018,Oct,20181011,20181011,1221001,2019,20181110,0.0,0,0,1.0,0.0,0.0,No Payment
2000,BPR,2483307601.0,124762,SKM GALVA,West,BOMB,RV,0.27,-1,ZZ28,Credit,64709964,10.10.2018,Oct,20181010,20181013,1221001,2019,20181210,0.0,0,0,0.76,0.08,0.16,No Payment
2000,BPR,2483307607.0,124762,SKM GALVA,West,BOMB,RV,0.23,-1,ZZ28,Credit,64709999,10.10.2018,Oct,20181010,20181013,1221001,2019,20181210,0.0,0,0,0.76,0.08,0.16,No Payment
2000,BPR,2483307614.0,124762,SKM GALVA,West,BOMB,RV,0.22,-1,ZZ28,Credit,64710141,10.10.2018,Oct,20181010,20181013,1221001,2019,20181210,0.0,0,0,0.76,0.08,0.16,No Payment
2000,BPR,2483307624.0,124762,SKM GALVA,West,BOMB,RV,0.17,-1,ZZ28,Credit,64710763,10.10.2018,Oct,20181010,20181013,1221001,2019,20181210,0.0,0,0,0.72,0.1,0.18,No Payment
2000,BPR,2483307662.0,124762,SKM GALVA,West,BOMB,RV,0.08,-2,ZZ28,Credit,64713543,11.10.2018,Oct,20181011,20181014,1221001,2019,20181210,0.89,4,0,0.86,0.07,0.08,No Payment
2000,BPR,2483305095.0,124762,SKM GALVA,West,BOMB,RV,0.09,0,ZZ28,Credit,64587841,09.09.2018,Sep,20180909,20180912,1221001,2019,20181209,1.75,13,0,0.9,0.07,0.03,No Payment
2000,BPR,2483305091.0,124762,SKM GALVA,West,BOMB,RV,0.09,0,ZZ28,Credit,64587767,09.09.2018,Sep,20180909,20180912,1221001,2019,20181209,1.75,13,0,0.9,0.07,0.03,No Payment
2000,BPR,2483305090.0,124762,SKM GALVA,West,BOMB,RV,0.08,0,ZZ28,Credit,64587763,09.09.2018,Sep,20180909,20180912,1221001,2019,20181209,1.75,13,0,0.91,0.06,0.03,No Payment
2000,BPR,2483305085.0,124762,SKM GALVA,West,BOMB,RV,0.1,0,ZZ28,Credit,64587743,09.09.2018,Sep,20180909,20180912,1221001,2019,20181209,1.75,13,0,0.9,0.07,0.03,No Payment
2000,BPR,2483305082.0,124762,SKM GALVA,West,BOMB,RV,0.26,0,ZZ28,Credit,64587726,09.09.2018,Sep,20180909,20180912,1221001,2019,20181209,1.75,13,0,0.87,0.09,0.03,No Payment
2000,BPR,2483305053.0,124762,SKM GALVA,West,BOMB,RV,0.09,0,ZZ28,Credit,64585561,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.96,0.02,0.02,No Payment
2000,BPR,2483305048.0,124762,SKM GALVA,West,BOMB,RV,0.19,0,ZZ28,Credit,64585413,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.96,0.02,0.02,No Payment
2000,BPR,2483305045.0,124762,SKM GALVA,West,BOMB,RV,0.21,0,ZZ28,Credit,64585375,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.96,0.02,0.02,No Payment
2000,BPR,2483305034.0,124762,SKM GALVA,West,BOMB,RV,0.19,0,ZZ28,Credit,64585313,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.96,0.02,0.02,No Payment
2000,BPR,2483305002.0,124762,SKM GALVA,West,BOMB,RV,0.08,0,ZZ28,Credit,64584652,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.94,0.04,0.02,No Payment
2000,BPR,2483304981.0,124762,SKM GALVA,West,BOMB,RV,0.19,0,ZZ28,Credit,64584264,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.96,0.02,0.02,No Payment
2000,BPR,2483304980.0,124762,SKM GALVA,West,BOMB,RV,0.08,0,ZZ28,Credit,64584162,08.09.2018,Sep,20180908,20180911,1221001,2019,20181109,0.72,6,0,0.94,0.04,0.02,No Payment
2000,BPR,2483297788.0,124762,SKM GALVA,West,BOMB,RV,0.19,0,ZZ28,Credit,64241842,08.06.2018,June,20180608,20180611,1221001,2019,20181106,0.18,1,2,0.4,0.03,0.57,No Payment
2000,BPR,2431570483.0,124762,SKM GALVA,West,BOMB,RV,0.17,0,ZZ19,Credit,64564735,02.09.2018,Sep,20180902,20180912,1221001,2019,20181209,1.63,8,0,0.64,0.03,0.33,No Payment
2000,BPR,2431567131.0,124762,SKM GALVA,West,BOMB,RV,0.16,0,ZZ19,Credit,64559361,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,1.47,7,0,0.65,0.05,0.3,No Payment
2000,BPR,2431538780.0,124762,SKM GALVA,West,BOMB,RV,0.18,0,ZZ19,Credit,64221109,01.06.2018,June,20180601,20180611,1221001,2019,20181106,1.99,13,0,0.59,0.02,0.39,No Payment
2000,BPR,2483304962.0,124762,SKM GALVA,West,BOMB,RV,0.03,1,ZZ28,Credit,64581779,07.09.2018,Sep,20180907,20180910,1221001,2019,20181109,0.33,2,0,0.94,0.01,0.05,No Payment
2000,BPR,2483304960.0,124762,SKM GALVA,West,BOMB,RV,0.09,1,ZZ28,Credit,64581773,07.09.2018,Sep,20180907,20180910,1221001,2019,20181109,0.33,2,0,0.95,0.01,0.04,No Payment
2000,BPR,2483304963.0,124762,SKM GALVA,West,BOMB,RV,0.11,1,ZZ28,Credit,64581782,07.09.2018,Sep,20180907,20180910,1221001,2019,20181109,0.33,2,0,0.95,0.01,0.04,No Payment
2000,BPR,2483304959.0,124762,SKM GALVA,West,BOMB,RV,0.16,1,ZZ28,Credit,64581763,07.09.2018,Sep,20180907,20180910,1221001,2019,20181109,0.33,2,0,0.96,0.01,0.03,No Payment
9600,BPR,1115501954.0,928860,TATA STEEL PROCESSING,North,GBAD,RV,0.16,10,ZZ36,Credit,64792343,31.10.2018,Oct,20181031,20181105,1221001,2019,20181115,0.6,4,0,0.75,0.13,0.13,No Payment
9600,BPR,2146119573.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.15,10,ZZ39,Credit,64784551,31.10.2018,Oct,20181031,20181106,1221001,2019,20181116,0.17,1,0,0.85,0.13,0.03,No Payment
9600,BPR,2146109096.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.14,10,ZZ33,Credit,64559293,01.09.2018,Sep,20180901,20180902,1221001,2019,20181209,0.57,4,1,0.25,0.75,0.0,No Payment
2000,BPR,2426110289.0,163486,Rohit & Co.,West,BOMB,RV,0.07,10,ZZ19,Credit,64769978,27.10.2018,Oct,20181027,20181106,1221001,2019,20181116,15.38,107,0,1.0,0.0,0.0,No Payment
2000,BPR,2426110290.0,163486,Rohit & Co.,West,BOMB,RV,0.07,10,ZZ19,Credit,64769979,27.10.2018,Oct,20181027,20181106,1221001,2019,20181116,15.38,107,0,1.0,0.0,0.0,No Payment
1000,BPR,2471162645.0,161312,GOVINDARAJA MUDALIAR SONS PVT,South,MADS,RV,0.15,10,ZZ34,Credit,64330018,30.06.2018,June,20180630,20180702,1221001,2019,20181207,4.07,29,0,0.56,0.24,0.21,No Payment
1000,BPR,2471162574.0,161312,GOVINDARAJA MUDALIAR SONS PVT,South,MADS,RV,0.15,10,ZZ34,Credit,64322944,30.06.2018,June,20180630,20180702,1221001,2019,20181207,4.07,29,0,0.56,0.24,0.21,No Payment
2000,BPR,2412056462.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,-1,ZZ19,Credit,64004038,03.04.2018,April,20180403,20180413,1221001,2019,20181204,0.0,0,0,0.86,0.0,0.14,No Payment
2000,BPR,2412056442.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.02,-1,ZZ19,Credit,64004016,03.04.2018,April,20180403,20180413,1221001,2019,20181204,0.0,0,0,0.69,0.01,0.3,No Payment
2000,BPR,2442034864.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,0,ZZ19,Credit,64221600,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.73,0.11,0.16,No Payment
2000,BPR,2442034861.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ19,Credit,64221596,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.72,0.13,0.15,No Payment
2000,BPR,2426105125.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64332164,01.07.2018,July,20180701,20180711,1221001,2019,20181107,9.09,60,2,0.23,0.15,0.61,No Payment
2000,BPR,2426105124.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64332161,01.07.2018,July,20180701,20180711,1221001,2019,20181107,9.09,60,2,0.23,0.15,0.61,No Payment
2000,BPR,2426105120.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64332155,01.07.2018,July,20180701,20180711,1221001,2019,20181107,9.09,60,2,0.23,0.15,0.61,No Payment
2000,BPR,2426105119.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,0,ZZ19,Credit,64332154,01.07.2018,July,20180701,20180711,1221001,2019,20181107,9.09,60,2,0.23,0.15,0.61,No Payment
2000,BPR,2412118182.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,0,ZZ19,Credit,64557465,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.01,0.99,0.0,No Payment
2000,BPR,2412118181.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557464,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118180.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.06,0,ZZ19,Credit,64557463,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.02,0.97,0.0,No Payment
2000,BPR,2412118179.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.06,0,ZZ19,Credit,64557462,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.02,0.97,0.0,No Payment
2000,BPR,2412118177.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557459,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118176.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557458,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118174.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.04,0,ZZ19,Credit,64557455,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.02,0.97,0.0,No Payment
2000,BPR,2412118173.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557454,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118172.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557452,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118171.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557451,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118170.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557450,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118169.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64557449,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412106010.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ19,Credit,64449283,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.11,0.48,0.41,No Payment
2000,BPR,2412106002.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ19,Credit,64449274,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.12,0.5,0.37,No Payment
2000,BPR,2412105996.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ19,Credit,64449268,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.12,0.5,0.37,No Payment
2000,BPR,2412105949.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64449212,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.1,0.48,0.42,No Payment
2000,BPR,2412105948.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ19,Credit,64449211,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.11,0.48,0.41,No Payment
2000,BPR,2412105936.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ19,Credit,64449199,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.11,0.48,0.41,No Payment
2000,BPR,2412105935.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.08,0,ZZ19,Credit,64449198,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.14,0.45,0.42,No Payment
2000,BPR,2412105925.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.1,0,ZZ19,Credit,64449182,01.08.2018,August,20180801,20180811,1221001,2019,20181108,3.39,28,1,0.11,0.48,0.41,No Payment
2000,BPR,2412081010.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,0,ZZ19,Credit,64221651,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.6,0.23,0.17,No Payment
2000,BPR,2412080820.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,0,ZZ19,Credit,64220294,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.65,0.17,0.17,No Payment
2000,BPR,2412080752.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,0,ZZ19,Credit,64220188,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.65,0.17,0.17,No Payment
2000,BPR,2412080745.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ19,Credit,64220178,01.06.2018,June,20180601,20180611,1221001,2019,20181106,8.44,56,0,0.72,0.13,0.15,No Payment
2000,BPR,2412068065.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,0,ZZ19,Credit,64101433,01.05.2018,May,20180501,20180511,1221001,2019,20181105,7.42,51,1,0.0,1.0,0.0,No Payment
2000,BPR,2412068057.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,0,ZZ19,Credit,64101425,01.05.2018,May,20180501,20180511,1221001,2019,20181105,7.42,51,1,0.03,0.97,0.01,No Payment
2000,BPR,2412130958.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,0,ZZ19,Credit,64684073,01.10.2018,Oct,20181001,20181011,1221001,2019,20181110,0.0,0,1,0.48,0.51,0.01,No Payment
1000,BPR,2351197677.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.12,0,Z001,Cash,64718197,12.10.2018,Oct,20181012,20181012,1221001,2019,20181210,7.01,47,0,0.84,0.16,0.01,No Payment
2000,BPR,2412118189.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,1,ZZ19,Credit,64557473,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.02,0.98,0.0,No Payment
2000,BPR,2412118241.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,1,ZZ19,Credit,64557542,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118188.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,1,ZZ19,Credit,64557471,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118185.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,1,ZZ19,Credit,64557468,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118238.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,1,ZZ19,Credit,64557539,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412118196.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,1,ZZ19,Credit,64557480,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,1.0,0.0,No Payment
2000,BPR,2412067824.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,1,ZZ19,Credit,64098603,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.07,0.0,0.92,No Payment
2000,BPR,2412067756.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,1,ZZ19,Credit,64098520,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.07,0.0,0.92,No Payment
