BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
2000,BPR,2412156737.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.14,0,ZZ34,Credit,64908046,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156743.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.05,0,ZZ34,Credit,64908052,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156731.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.14,0,ZZ34,Credit,64908040,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156742.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.04,0,ZZ34,Credit,64908051,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.37,0.63,0.0
2000,BPR,2412156746.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.04,0,ZZ34,Credit,64908056,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.37,0.63,0.0
2000,BPR,2412156767.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.09,0,ZZ34,Credit,64908080,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.39,0.61,0.0
2000,BPR,2412156764.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.16,0,ZZ34,Credit,64908076,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.4,0.6,0.0
2000,BPR,2412156772.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.14,0,ZZ34,Credit,64908086,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156773.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.15,0,ZZ34,Credit,64908087,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156757.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.09,0,ZZ34,Credit,64908068,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.39,0.61,0.0
2000,BPR,2412156752.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.02,0,ZZ29,Credit,64908062,01.12.2018,Dec,01-12-18,04-12-18,1221001,2019,0.07,1,0 to 20,0.4,0.59,0.01
2000,BPR,2412156765.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.07,0,ZZ34,Credit,64908078,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156769.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.07,0,ZZ34,Credit,64908082,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156768.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.07,0,ZZ34,Credit,64908081,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2412156770.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.08,0,ZZ34,Credit,64908083,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.39,0.61,0.0
2000,BPR,2412156774.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.08,0,ZZ34,Credit,64908088,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.39,0.61,0.0
2000,BPR,2412156771.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.07,0,ZZ34,Credit,64908084,01.12.2018,Dec,01-12-18,03-12-18,1221001,2019,0.07,1,0 to 20,0.38,0.62,0.0
2000,BPR,2426112099.0,100922,BUBNA COMMERCIAL CO.,East,CALS,RV,0.51,0,ZZ29,Credit,64908115,01.12.2018,Dec,01-12-18,04-12-18,1221001,2019,0.07,1,0 to 20,0.42,0.57,0.01
2500,BPR,2410323363.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.16,0,ZZ41,Credit,64906163,01.12.2018,Dec,01-12-18,11-12-18,1221001,2019,1.14,8,No Delay,0.5,0.43,0.07
2000,BPR,2412156906.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,1,ZZ19,Credit,64909792,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.92,7,0 to 20,0.37,0.56,0.06
2000,BPR,2412156907.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,1,ZZ19,Credit,64909793,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.92,7,0 to 20,0.37,0.56,0.06
2000,BPR,2412156903.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,1,ZZ19,Credit,64909788,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.92,7,0 to 20,0.37,0.56,0.06
2000,BPR,2412156904.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.15,1,ZZ19,Credit,64909790,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.92,7,0 to 20,0.37,0.56,0.06
9600,BPR,2146124574.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.16,1,ZZ33,Credit,64908509,02.12.2018,Dec,02-12-18,03-12-18,1221001,2019,0.4,4,0 to 20,0.33,0.67,0.0
1000,BPR,2431598453.0,899060,TATA STEEL PROCESSING,East,BHUB,RV,0.19,0,Z001,Cash,64909348,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.74,0.26,0.01
4000,BPR,2418112913.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.08,0,Z001,Cash,64908645,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.78,0.22,0.0
4000,BPR,2418112914.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.11,0,Z001,Cash,64908646,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.78,0.22,0.0
9600,BPR,2147089678.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.05,2,Z001,Cash,64912110,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.76,0.24,0.0
9600,BPR,2147089520.0,861100,KARTHIK STEEL,South,MADS,RV,0.16,0,ZZ40,Credit,64909011,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,0.0,0,No Delay,0.54,0.37,0.08
9600,BPR,2146124607.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.16,0,ZZ41,Credit,64908772,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,4.59,31,No Delay,0.61,0.3,0.08
1000,BPR,2412156896.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.11,0,ZZ41,Credit,64909781,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.47,10,No Delay,0.48,0.46,0.06
1000,BPR,2412156900.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.11,0,ZZ41,Credit,64909785,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.47,10,No Delay,0.48,0.46,0.06
1000,BPR,2412156899.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.11,0,ZZ41,Credit,64909784,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.47,10,No Delay,0.48,0.46,0.06
2000,BPR,2424230849.0,826558,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.29,7,ZZ18,Credit,64908419,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,0.49,2,No Delay,0.46,0.43,0.11
9600,BPR,2146124654.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,12,ZZ38,Credit,64909440,02.12.2018,Dec,02-12-18,06-12-18,1221001,2019,1.37,10,0 to 20,0.39,0.47,0.13
9600,BPR,2146124625.0,816644,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,12,ZZ38,Credit,64909088,02.12.2018,Dec,02-12-18,06-12-18,1221001,2019,1.37,10,0 to 20,0.39,0.47,0.13
4000,BPR,2495137972.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.18,0,Z001,Cash,64909149,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.71,0.29,0.0
4000,BPR,2495137976.0,813502,PASA RESOURCES PVT. LTD.,East,JAMS,RV,0.14,0,Z001,Cash,64909649,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.7,0.3,0.0
2000,BPR,2426112152.0,163486,Rohit & Co.,West,BOMB,RV,0.06,15,ZZ19,Credit,64912038,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.35,0.47,0.19
2000,BPR,2426112150.0,163486,Rohit & Co.,West,BOMB,RV,0.07,15,ZZ19,Credit,64912032,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.34,0.47,0.19
2000,BPR,2426112151.0,163486,Rohit & Co.,West,BOMB,RV,0.07,15,ZZ19,Credit,64912033,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.34,0.47,0.19
2000,BPR,2426112145.0,163486,Rohit & Co.,West,BOMB,RV,0.07,15,ZZ19,Credit,64912003,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.34,0.47,0.19
1000,BPR,2412157103.0,163486,Rohit & Co.,West,BOMB,RV,0.13,15,ZZ41,Credit,64912035,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.37,0.52,0.11
1000,BPR,2412157102.0,163486,Rohit & Co.,West,BOMB,RV,0.13,15,ZZ41,Credit,64912034,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.37,0.52,0.11
1000,BPR,2412157101.0,163486,Rohit & Co.,West,BOMB,RV,0.13,15,ZZ41,Credit,64912031,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.37,0.52,0.11
2000,BPR,2412157091.0,163486,Rohit & Co.,West,BOMB,RV,0.17,15,ZZ19,Credit,64912014,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.22,2,0 to 20,0.35,0.43,0.23
1000,BPR,2412156901.0,154877,TATA STEEL PROCESSING,North,FBAD,RV,0.09,9,ZZ41,Credit,64909786,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.77,5,0 to 20,0.44,0.51,0.05
2500,BPR,2410323486.0,154641,TATA STEEL PROCESSING,West,PUNE,RV,0.15,14,Z003,Credit,64909475,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,11.17,78,0 to 20,0.32,0.48,0.2
2500,BPR,2410323448.0,154462,TATA STEEL PROCESSING,North,LUDH,RV,0.14,15,ZZ09,Credit,64908641,02.12.2018,Dec,02-12-18,11-12-18,1221001,2019,0.98,7,0 to 20,0.39,0.49,0.12
2500,BPR,2410323449.0,154462,TATA STEEL PROCESSING,North,LUDH,RV,0.14,15,ZZ09,Credit,64908669,02.12.2018,Dec,02-12-18,11-12-18,1221001,2019,0.98,7,0 to 20,0.39,0.49,0.12
2500,BPR,2410323453.0,154462,TATA STEEL PROCESSING,North,LUDH,RV,0.15,15,ZZ09,Credit,64908729,02.12.2018,Dec,02-12-18,11-12-18,1221001,2019,0.98,7,0 to 20,0.41,0.46,0.13
2500,BPR,2410323465.0,154462,TATA STEEL PROCESSING,North,LUDH,RV,0.15,15,ZZ09,Credit,64908944,02.12.2018,Dec,02-12-18,11-12-18,1221001,2019,0.98,7,0 to 20,0.41,0.46,0.13
1000,BPR,2431598392.0,151268,BMW VENTURES LTD.,East,JAMS,RV,0.2,1,ZZ29,Credit,64908639,02.12.2018,Dec,02-12-18,05-12-18,1221001,2019,0.55,3,0 to 20,0.28,0.69,0.03
2000,BPR,2426112104.0,150962,BIHANI INTERNATIONAL PVT LTD.,North,FBAD,RV,0.23,0,ZZ19,Credit,64908562,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.45,0.42,0.13
9600,BPR,2146124604.0,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.09,2,ZZ34,Credit,64908768,02.12.2018,Dec,02-12-18,04-12-18,1221001,2019,0.41,3,0 to 20,0.21,0.77,0.03
9600,BPR,2146124603.0,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.12,2,ZZ34,Credit,64908767,02.12.2018,Dec,02-12-18,04-12-18,1221001,2019,0.41,3,0 to 20,0.17,0.81,0.03
9600,BPR,2146124602.0,147587,BIRMA INDUSTRIAL &,East,JAMS,RV,0.22,2,ZZ34,Credit,64908765,02.12.2018,Dec,02-12-18,04-12-18,1221001,2019,0.41,3,0 to 20,0.17,0.79,0.04
4000,BPR,2431598375.0,139336,PASA ASSOCIATES PVT. LTD.,West,RPUR,RV,0.14,0,Z001,Cash,64908547,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.86,0.13,0.01
4000,BPR,2418112909.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.22,-2,Z002,Credit,64908417,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.73,4,0 to 20,0.32,0.42,0.26
4000,BPR,2431598391.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.19,-2,Z002,Credit,64908638,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.73,4,0 to 20,0.3,0.41,0.3
4000,BPR,2431598381.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.18,-2,Z002,Credit,64908597,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.73,4,0 to 20,0.3,0.4,0.3
4000,BPR,2431598411.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.18,-2,Z002,Credit,64908869,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.73,4,0 to 20,0.3,0.4,0.3
4000,BPR,2418112931.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.18,-2,Z002,Credit,64909362,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.73,4,0 to 20,0.32,0.4,0.28
9600,BPR,2146124647.0,121328,RS BOKARO METAL (P) LTD.,East,JAMS,RV,0.12,1,ZZ34,Credit,64909428,02.12.2018,Dec,02-12-18,04-12-18,1221001,2019,0.89,6,0 to 20,0.15,0.8,0.05
9600,BPR,2146124665.0,121328,RS BOKARO METAL (P) LTD.,East,JAMS,RV,0.12,3,ZZ34,Credit,64909533,02.12.2018,Dec,02-12-18,04-12-18,1221001,2019,0.89,6,0 to 20,0.15,0.8,0.05
3000,BPR,2485215735.0,120961,SKM STEELS LTD,West,INDR,RV,0.14,8,ZZ28,Credit,64909137,02.12.2018,Dec,02-12-18,05-12-18,1221001,2019,1.5,12,0 to 20,0.34,0.58,0.07
3000,BPR,2485215743.0,120961,SKM STEELS LTD,West,INDR,RV,0.15,8,ZZ28,Credit,64909332,02.12.2018,Dec,02-12-18,05-12-18,1221001,2019,1.5,12,0 to 20,0.33,0.59,0.08
2000,BPR,2426112146.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.07,5,ZZ19,Credit,64912018,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,0 to 20,0.33,0.49,0.18
2000,BPR,2426112148.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.07,5,ZZ19,Credit,64912023,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,0 to 20,0.33,0.49,0.18
1000,BPR,2412157084.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.13,5,ZZ41,Credit,64912004,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,No Delay,0.5,0.37,0.12
2000,BPR,2412157093.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.14,5,ZZ19,Credit,64912017,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,0 to 20,0.35,0.41,0.24
2000,BPR,2412157089.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.14,5,ZZ19,Credit,64912012,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,0 to 20,0.35,0.41,0.24
9600,BPR,2146124579.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.16,5,ZZ41,Credit,64908559,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,No Delay,0.5,0.37,0.13
2000,BPR,2412157090.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.17,5,ZZ19,Credit,64912013,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.6,11,No Delay,0.36,0.35,0.29
9600,BPR,2146124570.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.18,5,ZZ40,Credit,64908469,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,1.6,11,0 to 20,0.39,0.46,0.15
9600,BPR,2146124624.0,120612,SKM STEELS LIMITED(CRCADIVISIO,West,BOMB,RV,0.14,7,ZZ40,Credit,64909086,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,1.6,11,0 to 20,0.4,0.45,0.15
2000,BPR,2426112123.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.1,17,ZZ19,Credit,64909547,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.31,2,0 to 20,0.44,0.46,0.1
2000,BPR,2426112124.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.04,19,ZZ18,Credit,64909548,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,0.31,2,No Delay,0.53,0.37,0.1
2000,BPR,2442038153.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.07,0,ZZ20,Credit,64909804,02.12.2018,Dec,02-12-18,14-12-18,1221001,2019,0.83,6,No Delay,0.49,0.45,0.05
2000,BPR,2442038152.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.07,0,ZZ20,Credit,64909795,02.12.2018,Dec,02-12-18,14-12-18,1221001,2019,0.83,6,No Delay,0.49,0.45,0.05
2500,BPR,2410323441.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,1,ZZ32,Credit,64908608,02.12.2018,Dec,02-12-18,09-12-18,1221001,2019,0.0,0,0 to 20,0.42,0.5,0.07
2000,BPR,2426112149.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.07,1,ZZ19,Credit,64912026,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.46,0.43,0.11
2000,BPR,2426112147.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.07,1,ZZ19,Credit,64912021,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.46,0.43,0.11
2000,BPR,2412157088.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,1,ZZ19,Credit,64912011,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.44,0.41,0.15
2000,BPR,2412157092.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,1,ZZ19,Credit,64912015,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.44,0.41,0.15
9600,BPR,2146124668.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,1,ZZ41,Credit,64909538,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.57,0.32,0.11
9600,BPR,2146124589.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,1,ZZ41,Credit,64908701,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.58,4,No Delay,0.58,0.32,0.1
9600,BPR,2146124667.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.17,3,ZZ40,Credit,64909536,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,0.58,4,No Delay,0.47,0.41,0.12
9600,BPR,2146124618.0,109936,Rohit & Co.,West,AMED,RV,0.15,0,ZZ40,Credit,64909070,02.12.2018,Dec,02-12-18,10-12-18,1221001,2019,2.43,16,No Delay,0.69,0.21,0.09
9600,BPR,2146124640.0,109936,Rohit & Co.,West,AMED,RV,0.12,0,ZZ41,Credit,64909307,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,2.43,16,No Delay,0.63,0.3,0.07
4000,BPR,2431598380.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.19,19,Z001,Cash,64908593,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.22,1,0 to 20,0.41,0.55,0.04
2000,BPR,2431598413.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.17,0,ZZ19,Credit,64908876,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.58,0.32,0.1
2000,BPR,2431598415.0,102457,SANJEEV INDUSTRIAL CORPORATION,North,FBAD,RV,0.15,7,ZZ19,Credit,64908905,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,0.0,0,No Delay,0.56,0.34,0.1
4000,BPR,2431598353.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.18,0,Z001,Cash,64908420,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.81,0.19,0.0
4000,BPR,2418112910.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.19,0,Z001,Cash,64908423,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.82,0.18,0.0
4000,BPR,2431598365.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.19,0,Z001,Cash,64908482,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.8,0.2,0.0
4000,BPR,2431598354.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.18,0,Z001,Cash,64908421,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.81,0.19,0.0
4000,BPR,2431598369.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.2,0,Z001,Cash,64908506,02.12.2018,Dec,02-12-18,02-12-18,1221001,2019,0.0,0,No Delay,0.8,0.2,0.0
9600,BPR,2147089688.0,101278,RAMESH COMPANY,East,CALS,RV,0.11,6,ZZ29,Credit,64912124,02.12.2018,Dec,02-12-18,05-12-18,1221001,2019,0.0,0,No Delay,0.64,0.33,0.03
2500,BPR,2410323430.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ41,Credit,64908478,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.3,9,No Delay,0.5,0.44,0.06
2500,BPR,2410323475.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.14,0,ZZ41,Credit,64909316,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.3,9,No Delay,0.5,0.44,0.06
2000,BPR,2442038151.0,100237,RAMSAROOP & SONS,South,BANG,RV,0.17,0,ZZ41,Credit,64909567,02.12.2018,Dec,02-12-18,12-12-18,1221001,2019,1.3,9,No Delay,0.49,0.45,0.06
9600,BPR,2146124802.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912258,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 20,0.2,0.71,0.09
9600,BPR,2146124812.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912279,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 20,0.2,0.71,0.09
9600,BPR,2146124801.0,927878,SAMRAT IRONS PVT LTD,South,SBAD,RV,0.17,0,ZZ38,Credit,64912256,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.12,1,0 to 20,0.2,0.71,0.09
9600,BPR,2146124837.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,13,ZZ38,Credit,64912577,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124758.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.16,20,ZZ38,Credit,64910657,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.31,0.64,0.05
9600,BPR,2146124755.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.16,20,ZZ38,Credit,64910651,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.31,0.64,0.05
9600,BPR,2146124757.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,20,ZZ38,Credit,64910656,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124835.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,20,ZZ38,Credit,64912567,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124824.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,20,ZZ38,Credit,64912438,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124834.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,20,ZZ38,Credit,64912562,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124753.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.16,24,ZZ38,Credit,64910644,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.31,0.64,0.05
9600,BPR,2146124735.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,24,ZZ38,Credit,64910406,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124726.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,24,ZZ38,Credit,64910383,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124746.0,924924,INDICOR STEEL PRIVATE LIMITED,South,SBAD,RV,0.17,25,ZZ38,Credit,64910435,03.12.2018,Dec,03-12-18,07-12-18,1221001,2019,0.0,0,0 to 20,0.32,0.61,0.08
9600,BPR,2146124783.0,901635,INTEGRAL VYAPAR PVT LTD,East,BHUB,RV,0.16,2,ZZ33,Credit,64911855,03.12.2018,Dec,03-12-18,04-12-18,1221001,2019,0.56,5,0 to 20,0.28,0.7,0.02
