,Material No,Matl Group,MG 1,MG 2,MG 3,WidthXThk,PROFILE,COLOUR,LOCK MAKE,Design
3115,1267965,1,1,1,1,211,0,8,21,PLAINWOOD
3116,1267967,1,0,0,1,634,0,1,12,PLAINWOOD
3117,1267969,1,0,0,1,634,0,1,12,PLAINWOOD
3118,1267973,1,0,0,0,786,7,1,13,PLAINWOOD
3119,1267987,1,0,0,1,26,2,3,6,E32
3120,1268417,1,1,1,1,697,0,25,21,PLAINSTEEL
3121,1267998,1,1,1,1,518,0,25,21,PLAINSTEEL
3122,1267999,1,0,0,1,788,0,7,12,E32
3123,1268001,1,0,0,1,730,0,7,12,E32
3124,1268002,1,1,1,1,659,0,25,21,PLAINSTEEL
3125,1268412,1,0,0,1,685,0,7,12,E32
3126,1268413,1,1,1,1,519,0,25,21,PLAINSTEEL
3127,1268011,1,1,1,1,720,0,7,6,E32
3128,1268013,1,1,1,1,779,0,7,6,E32
3129,1268017,1,1,1,1,822,2,30,5,PLAINSTEEL
3130,1268036,1,1,1,1,716,0,1,6,PLAINWOOD
3131,1268038,1,1,1,1,599,2,7,6,PLAINWOOD
3132,1268041,1,1,1,1,599,0,7,6,PLAINWOOD
3133,1268042,1,1,1,1,777,0,7,6,PLAINWOOD
3134,1268274,1,1,1,1,599,0,7,6,PLAINWOOD
3135,1268278,1,1,1,1,762,0,25,6,PLAINSTEEL
3136,1268279,1,1,1,1,762,0,7,15,PLAINWOOD
3137,1268280,1,1,1,1,867,0,8,15,PLAINWOOD
3138,1268284,1,1,1,1,921,2,8,6,PLAINWOOD
3139,1268285,1,1,1,1,757,2,8,6,PLAINWOOD
3140,1268287,1,1,1,1,570,0,8,6,PLAINWOOD
3141,1268290,1,1,1,1,547,0,1,21,PLAINWOOD
3142,1268293,1,1,1,1,552,0,1,21,PLAINWOOD
3143,1268294,1,1,1,1,552,2,1,21,PLAINWOOD
3144,1268296,1,1,1,1,776,0,0,21,PLAINWOOD
3145,1268297,1,1,1,1,547,0,0,21,PLAINWOOD
3146,1268343,1,1,1,1,51,0,7,15,PLAINWOOD
3147,1268346,1,1,1,1,591,0,25,6,PLAINSTEEL
3148,1268351,1,1,1,1,765,0,1,21,PLAINWOOD
3149,1268374,1,1,1,1,107,0,0,15,E05
3150,1268375,1,1,1,1,133,0,1,15,E01
3151,1268377,1,0,0,0,432,4,18,19,PLAINSTEEL
3152,1268379,1,0,0,0,432,4,18,19,PLAINSTEEL
3153,1268383,1,0,0,0,471,4,18,19,PLAINSTEEL
3154,1268384,1,0,0,0,468,4,18,19,PLAINSTEEL
3155,1268385,1,0,0,0,459,4,18,19,PLAINSTEEL
3156,1268386,1,0,0,0,469,4,18,19,PLAINSTEEL
3157,1268388,1,0,0,0,415,4,18,19,PLAINSTEEL
3158,1268389,1,0,0,0,416,4,18,19,PLAINSTEEL
3159,1268390,1,0,0,0,450,4,18,19,PLAINSTEEL
3160,1268391,1,0,0,0,401,4,24,5,PLAINSTEEL
3161,1268392,1,0,0,0,400,4,24,5,PLAINSTEEL
3162,1268393,1,0,0,0,368,4,24,5,PLAINSTEEL
3163,1268394,1,0,0,0,368,4,24,5,PLAINSTEEL
3164,1268396,1,0,0,0,387,4,24,5,PLAINSTEEL
3165,1268397,1,0,0,0,374,4,24,5,PLAINSTEEL
3166,1268398,1,0,0,0,373,4,24,5,PLAINSTEEL
3167,1268399,1,0,0,0,412,4,24,5,PLAINSTEEL
3168,1268400,1,0,0,1,922,4,24,5,PLAINSTEEL
3169,1268404,1,0,0,0,421,4,24,5,PLAINSTEEL
3170,1268405,1,0,0,0,437,4,24,5,PLAINSTEEL
3171,1268417,1,1,1,1,697,0,25,21,PLAINSTEEL
3172,1268412,1,0,0,1,685,0,7,12,E32
3173,1268413,1,1,1,1,519,0,25,21,PLAINSTEEL
3174,1269177,1,1,1,1,837,0,0,21,PLAINWOOD
3175,1269180,1,1,1,1,908,5,1,15,E02
3176,1269181,1,1,1,1,185,5,1,15,E02
3177,1269182,1,1,1,1,185,5,1,15,E02
3178,1269183,1,1,1,1,338,9,25,21,PLAINSTEEL
3179,1269184,1,1,1,1,338,9,7,21,E02
3180,1269189,1,1,1,1,197,0,0,21,E05
3181,1269190,1,1,1,1,197,0,0,21,E05
3182,1269191,1,1,1,1,797,0,0,21,E32
3183,1269192,1,1,1,1,797,0,0,21,E32
3184,1269195,1,1,1,1,797,0,0,21,E05
3185,1269196,1,1,1,1,797,0,0,21,E05
3186,1269200,1,1,1,1,918,5,8,21,E32
3187,1269211,1,1,1,1,185,5,0,21,E01
3188,1269212,1,1,1,1,908,5,0,21,E01
3189,1269218,1,0,0,1,822,8,27,6,PLAINSTEEL
3190,1269219,1,0,0,1,804,8,27,6,PLAINSTEEL
3191,1269220,1,1,1,1,641,2,27,6,PLAINSTEEL
3192,1269233,1,1,1,1,630,0,0,6,PLAINWOOD
3193,1269234,1,0,0,1,275,0,8,6,PLAINWOOD
3194,1269236,1,1,1,1,268,0,25,6,PLAINSTEEL
3195,1269237,1,0,0,1,776,0,7,6,PLAINWOOD
3196,1269240,1,1,1,1,47,0,25,6,PLAINSTEEL
3197,1269241,1,1,1,1,765,0,25,6,PLAINSTEEL
3198,1269248,1,0,0,1,786,0,25,12,PLAINSTEEL
3199,1269249,1,1,1,1,806,0,25,6,PLAINSTEEL
3200,1269251,1,1,1,1,134,2,1,21,PLAINWOOD
3201,1269252,1,1,1,1,134,0,1,21,PLAINWOOD
3202,1269255,1,1,1,1,769,0,25,6,PLAINSTEEL
3203,1269256,1,1,1,1,119,0,0,6,E32
3204,1269257,1,1,1,1,119,0,0,6,E32
3205,1269258,1,1,1,1,131,0,0,6,E32
3206,1269259,1,1,1,1,858,0,7,6,PLAINWOOD
3207,1269260,1,1,1,1,857,0,7,6,PLAINWOOD
3208,1269261,1,0,0,1,4,0,28,4,PLAINSTEEL
3209,1269262,1,1,1,1,312,0,7,15,E32
3210,1269266,1,1,1,1,662,0,25,15,PLAINSTEEL
3211,1269268,1,1,1,1,591,0,7,15,PLAINWOOD
3212,1269273,1,1,1,1,598,2,7,6,PLAINWOOD
3213,1269274,1,1,1,1,598,0,7,6,PLAINWOOD
3214,1269276,1,1,1,1,598,0,7,6,PLAINWOOD
3215,1269277,1,1,1,1,598,2,7,6,PLAINWOOD
3216,1269279,1,1,1,1,822,2,1,21,E18
3217,1269284,1,1,1,1,591,0,1,6,PLAINWOOD
3218,1269288,1,0,0,1,219,2,7,4,PLAINWOOD
3219,1269294,1,0,0,1,26,2,7,12,E02
3220,1269296,1,1,1,1,599,2,7,21,PLAINWOOD
3221,1269307,1,1,1,1,820,0,25,21,PLAINSTEEL
3222,1269312,1,1,1,1,105,7,19,6,PLAINSTEEL
3223,1269315,1,1,1,1,73,0,7,6,E32
3224,1269346,1,1,1,1,765,7,1,6,PLAINWOOD
3225,1269351,1,0,0,1,294,7,8,12,E01
3226,1269352,1,0,0,1,845,7,0,12,E01
3227,1269356,1,1,1,1,855,0,25,15,PLAINSTEEL
3228,1269359,1,0,0,0,231,0,7,4,PLAINWOOD
3229,1269360,1,0,0,1,327,7,0,6,E32
3230,1269361,1,0,0,1,873,7,0,6,E32
3231,1269363,1,1,1,1,873,0,0,21,E32
3232,1269364,1,0,0,1,210,7,8,6,E01
3233,1269365,1,0,0,1,103,7,8,6,E01
3234,1269366,1,0,0,1,181,7,7,6,E18
3235,1269367,1,0,0,1,175,0,10,12,PLAINWOOD
3236,1269368,1,0,0,1,175,0,10,12,PLAINWOOD
3237,1269369,1,0,0,1,776,0,10,12,PLAINWOOD
3238,1269375,1,1,1,1,163,0,30,6,PLAINSTEEL
3239,1269381,1,1,1,1,118,0,7,6,E01
3240,1269391,1,0,0,1,678,4,27,19,PLAINSTEEL
3241,1269392,1,0,0,1,651,4,27,19,PLAINSTEEL
3242,1269411,1,0,0,0,822,2,3,12,PLAINWOOD
3243,1269415,1,1,1,1,822,0,6,21,E02
3244,1269416,1,1,1,1,822,2,6,21,E02
3245,1269426,1,1,1,1,330,0,7,6,E05
3246,1269427,1,1,1,1,330,0,7,6,E05
3247,1269430,1,1,1,1,658,0,7,6,PLAINWOOD
3248,1269432,1,1,1,1,687,0,7,6,E32
3249,1269434,1,1,1,1,699,0,7,6,E32
3250,1269435,1,1,1,1,735,0,7,6,E32
3251,1269436,1,1,1,1,735,0,7,6,E18
3252,1269437,1,1,1,1,707,0,7,6,E18
3253,1269438,1,1,1,1,708,0,7,6,E18
3254,1269439,1,1,1,1,521,0,7,6,PLAINWOOD
3255,1269440,1,1,1,1,709,0,7,6,E18
3256,1269441,1,1,1,1,698,0,7,6,E18
3257,1269442,1,1,1,1,686,0,7,6,E18
3258,1269443,1,1,1,1,899,0,3,6,E18
3259,1269444,1,1,1,1,823,0,3,6,E18
3260,1269453,1,1,1,1,633,0,8,6,PLAINWOOD
3261,1270527,1,0,0,1,902,0,7,12,E32
3262,1270529,1,0,0,0,426,0,0,5,PLAINWOOD
3263,1270530,1,0,0,0,372,0,1,7,PLAINWOOD
3264,1270531,1,0,0,1,236,0,7,12,E05
3265,1270532,1,0,0,1,165,0,7,6,PLAINWOOD
3266,1271753,1,1,1,1,760,0,7,6,E18
3267,1271755,1,1,1,1,503,0,7,21,PLAINWOOD
3268,1271756,1,1,1,1,790,0,7,21,PLAINWOOD
3269,1271757,1,1,1,1,679,0,7,21,PLAINWOOD
3270,1271758,1,1,1,1,680,0,7,21,PLAINWOOD
3271,1271759,1,1,1,1,654,0,7,21,PLAINWOOD
3272,1271760,1,1,1,1,660,0,7,21,PLAINWOOD
3273,1271761,1,1,1,1,498,0,7,21,PLAINWOOD
3274,1271762,1,1,1,1,504,0,7,21,PLAINWOOD
3275,1269725,1,0,0,1,317,7,7,12,E32
3276,1269726,1,0,0,1,776,0,7,12,PLAINWOOD
3277,1269727,1,0,0,1,327,0,1,13,E02
3278,1269728,1,0,0,1,185,0,0,12,E05
3279,1269729,1,0,0,1,175,0,7,13,E32
3280,1269730,1,1,1,1,776,0,25,22,PLAINSTEEL
3281,1271120,1,0,0,1,822,8,1,6,E02
3282,1271121,1,0,0,1,26,8,7,12,PLAINWOOD
3283,1271125,1,0,0,1,175,7,1,12,E02
3284,1271128,1,0,0,1,51,0,1,12,PLAINWOOD
3285,1271129,1,0,0,1,51,0,7,12,PLAINWOOD
3286,1271130,1,0,0,1,867,0,1,12,PLAINWOOD
3287,1271131,1,0,0,1,867,0,1,12,PLAINWOOD
3288,1271143,1,0,0,1,185,9,0,12,E01
3289,1271145,1,0,0,1,786,9,0,12,PLAINWOOD
3290,1271146,1,0,0,1,327,9,0,12,E01
3291,1271147,1,1,1,1,327,0,0,21,PLAINWOOD
3292,1271148,1,1,1,1,327,0,0,21,PLAINWOOD
3293,1271149,1,0,0,1,327,0,25,12,PLAINSTEEL
3294,1271150,1,0,0,1,185,0,7,12,PLAINWOOD
3295,1271151,1,1,1,1,867,0,1,21,PLAINWOOD
3296,1271152,1,1,1,1,599,0,1,21,PLAINWOOD
3297,1271153,1,1,1,1,648,0,1,21,E02
3298,1271154,1,0,0,0,786,5,25,12,PLAINSTEEL
3299,1271155,1,0,0,1,303,0,1,7,E01
3300,1271156,1,0,0,1,327,9,7,12,E01
3301,1271157,1,0,0,1,185,9,1,12,E32
3302,1271158,1,1,1,1,197,9,1,6,E02
3303,1271160,1,1,1,1,185,9,0,6,PLAINWOOD
3304,1271161,1,1,1,1,917,9,0,6,PLAINWOOD
3305,1271162,1,0,0,1,95,0,7,12,E32
3306,1271164,1,0,0,1,322,0,7,12,E32
3307,1271171,1,0,0,0,822,2,6,6,PLAINWOOD
3308,1271172,1,0,0,0,353,2,7,7,PLAINWOOD
3309,1271174,1,0,0,1,185,7,7,13,E05
3310,1271175,1,1,1,1,175,5,0,21,PLAINWOOD
3311,1271176,1,1,1,1,175,5,0,21,PLAINWOOD
3312,1271177,1,0,0,1,337,9,7,12,E01
3313,1271178,1,1,1,1,912,5,7,15,E01
3314,1271179,1,1,1,1,912,5,7,15,E01
3315,1271180,1,0,0,1,196,9,7,12,E01
3316,1271181,1,1,1,1,196,5,7,15,PLAINWOOD
3317,1271182,1,1,1,1,912,5,7,15,PLAINWOOD
3318,1271184,1,0,0,1,797,9,8,12,E32
3319,1271185,1,0,0,1,197,9,8,12,E32
3320,1271186,1,0,0,1,552,0,25,12,PLAINSTEEL
3321,1271191,1,0,0,1,781,4,28,19,PLAINSTEEL
3322,1271192,1,0,0,1,859,4,28,19,PLAINSTEEL
3323,1271193,1,0,0,1,853,4,28,19,PLAINSTEEL
3324,1271196,1,0,0,1,185,7,7,12,E05
3325,1271197,1,0,0,1,234,0,8,13,E02
3326,1271198,1,0,0,1,908,0,8,13,E02
3327,1271199,1,0,0,1,776,0,8,13,E02
3328,1271200,1,0,0,1,776,0,8,13,E02
3329,1271202,1,0,0,1,219,7,1,6,E18
3330,1271203,1,0,0,1,26,8,7,6,PLAINWOOD
3331,1271204,1,1,1,1,26,2,7,21,E18
3332,1271205,1,0,0,1,219,8,1,6,PLAINWOOD
3333,1271208,1,0,0,1,331,0,0,5,PLAINWOOD
3334,1271209,1,0,0,1,283,0,0,5,PLAINWOOD
3335,1271210,1,0,0,1,776,7,7,13,E01
3336,1271211,1,1,1,1,101,0,3,21,E01
3337,1271214,1,0,0,1,422,0,1,12,E18
3338,1271216,1,0,0,0,386,2,7,5,PLAINWOOD
3339,1271217,1,0,0,0,376,2,7,5,PLAINWOOD
3340,1271218,1,0,0,0,382,2,7,5,PLAINWOOD
3341,1271219,1,0,0,0,396,2,7,5,PLAINWOOD
3342,1271220,1,0,0,0,388,2,7,5,PLAINWOOD
3343,1271221,1,0,0,0,380,2,7,5,PLAINWOOD
3344,1271224,1,0,0,1,241,0,1,6,PLAINWOOD
3345,1271226,1,0,0,1,241,0,1,6,E32
3346,1271227,1,0,0,1,244,0,7,7,E32
3347,1271228,1,0,0,1,716,0,7,7,E32
3348,1271229,1,0,0,1,12,2,7,7,E18
3349,1271230,1,1,1,1,721,0,7,6,PLAINWOOD
3350,1271231,1,1,1,1,673,0,25,15,PLAINSTEEL
3351,1271232,1,1,1,1,690,0,25,15,PLAINSTEEL
3352,1271233,1,0,0,1,244,0,3,7,E32
3353,1271234,1,1,1,1,614,0,3,7,PLAINWOOD
3354,1271235,1,1,1,1,614,0,3,7,PLAINWOOD
3355,1271236,1,1,1,1,614,0,3,7,PLAINWOOD
3356,1271237,1,0,0,1,323,2,7,7,E32
3357,1271239,1,1,1,1,721,0,7,7,PLAINWOOD
3358,1271240,1,1,1,1,721,9,7,6,PLAINWOOD
3359,1271241,1,1,1,1,721,9,7,7,PLAINWOOD
3360,1271242,1,0,0,1,711,0,3,6,PLAINWOOD
3361,1271243,1,1,1,1,185,0,8,6,PLAINWOOD
3362,1271244,1,0,0,1,327,0,8,6,E05
3363,1271245,1,0,0,1,124,9,1,6,E02
3364,1271246,1,1,1,1,775,0,25,16,PLAINSTEEL
3365,1271247,1,0,0,1,244,0,1,6,E18
3366,1271248,1,1,1,1,721,0,25,15,PLAINSTEEL
3367,1271249,1,0,0,1,241,0,1,7,E32
3368,1271250,1,0,0,1,6,0,1,7,PLAINWOOD
3369,1271251,1,0,0,1,6,0,1,7,PLAINWOOD
3370,1271254,1,0,0,1,219,8,9,6,E32
3371,1271255,1,0,0,1,822,2,9,6,E01
3372,1271256,1,1,1,1,599,2,9,6,PLAINWOOD
3373,1271257,1,0,0,0,822,8,9,6,PLAINWOOD
3374,1271258,1,0,0,1,244,5,1,7,E32
3375,1271259,1,0,0,0,369,9,1,7,PLAINWOOD
3376,1271260,1,0,0,0,369,9,1,6,PLAINWOOD
3377,1271261,1,0,0,0,221,9,1,6,PLAINWOOD
3378,1271262,1,0,0,1,241,5,1,7,E18
3379,1271263,1,0,0,1,244,5,0,6,E32
3380,1271264,1,0,0,1,241,5,1,7,E18
3381,1271265,1,0,0,0,323,0,1,6,PLAINWOOD
3382,1271266,1,0,0,0,315,0,7,6,PLAINWOOD
3383,1271269,1,1,1,1,185,5,0,21,E01
3384,1271271,1,1,1,1,765,0,8,15,E02
3385,1271272,1,0,0,1,94,0,7,7,E02
3386,1271274,1,0,0,1,673,0,7,6,E01
3387,1271276,1,0,0,1,317,0,8,6,E18
3388,1271277,1,1,1,1,762,0,1,6,PLAINWOOD
3389,1271279,1,0,0,1,185,7,8,13,E01
3390,1271284,1,1,1,1,559,0,30,6,PLAINSTEEL
3391,1271285,1,1,1,1,514,0,30,6,PLAINSTEEL
3392,1271287,1,0,0,1,822,0,0,12,E32
3393,1271288,1,0,0,1,822,0,8,12,E32
3394,1271291,1,1,1,1,197,0,30,6,PLAINSTEEL
3395,1271292,1,1,1,1,197,0,30,6,PLAINSTEEL
3396,1271293,1,1,1,1,797,0,30,6,PLAINSTEEL
3397,1271294,1,1,1,1,797,0,30,6,PLAINSTEEL
3398,1271295,1,1,1,1,338,0,7,21,E18
3399,1271305,1,1,1,1,307,0,25,15,PLAINSTEEL
3400,1271306,1,0,0,1,311,0,19,6,PLAINSTEEL
3401,1271307,1,0,0,1,305,0,1,6,E18
3402,1271308,1,1,1,1,688,0,7,15,E02
3403,1271309,1,1,1,1,670,0,7,15,E02
3404,1271310,1,1,1,1,663,0,25,15,PLAINSTEEL
3405,1271311,1,0,0,1,226,0,25,6,PLAINSTEEL
3406,1271312,1,1,1,1,672,0,7,15,E32
3407,1271314,1,0,0,1,317,0,7,7,E18
3408,1271315,1,0,0,1,762,0,7,6,E05
3409,1271316,1,0,0,1,786,0,1,12,PLAINWOOD
3410,1271317,1,0,0,1,185,0,1,13,E32
3411,1271318,1,0,0,1,317,0,7,12,E32
3412,1271320,1,0,0,1,317,0,7,13,E32
3413,1271325,1,0,0,1,175,0,7,13,E01
3414,1271330,1,0,0,1,26,0,8,12,E01
3415,1271339,1,1,1,1,237,0,0,6,PLAINWOOD
3416,1271340,1,1,1,1,761,0,7,6,E18
3417,1271355,1,0,0,1,26,8,3,6,E32
3418,1271356,1,0,0,1,219,2,8,6,E32
3419,1271357,1,1,1,1,822,0,21,6,PLAINSTEEL
3420,1271358,1,1,1,1,822,2,21,6,PLAINSTEEL
3421,1271359,1,0,0,1,219,2,0,6,E32
3422,1271361,1,0,0,0,447,2,7,12,E01
3423,1271362,1,1,1,1,728,0,7,21,PLAINWOOD
3424,1271363,1,1,1,1,653,0,7,21,PLAINWOOD
3425,1271366,1,1,1,1,649,0,7,21,PLAINWOOD
3426,1271368,1,1,1,1,491,0,7,21,PLAINWOOD
3427,1271369,1,1,1,1,667,0,7,21,PLAINWOOD
3428,1271372,1,1,1,1,484,0,7,21,PLAINWOOD
3429,1271373,1,1,1,1,489,0,7,21,PLAINWOOD
3430,1271378,1,1,1,1,104,0,7,21,PLAINWOOD
3431,1271379,1,1,1,1,515,0,7,21,PLAINWOOD
3432,1271381,1,1,1,1,750,0,7,21,PLAINWOOD
3433,1271385,1,1,1,1,837,0,0,21,PLAINWOOD
3434,1271386,1,1,1,1,630,0,0,6,PLAINWOOD
3435,1271387,1,1,1,1,598,2,7,6,PLAINWOOD
3436,1271388,1,1,1,1,598,0,7,6,PLAINWOOD
3437,1271390,1,1,1,1,598,0,7,6,PLAINWOOD
3438,1271391,1,1,1,1,598,2,7,6,PLAINWOOD
3439,1271392,1,1,1,1,570,5,1,15,PLAINWOOD
3440,1277979,1,0,0,1,797,0,19,13,PLAINSTEEL
3441,1278048,1,0,0,1,918,5,8,12,E32
3442,1278052,1,0,0,1,175,9,1,12,E01
3443,1278053,1,0,0,1,175,9,1,12,E02
3444,1278054,1,0,0,1,126,7,1,12,E18
3445,1278055,1,0,0,1,51,7,1,12,E05
3446,1278056,1,0,0,1,327,0,7,12,E05
3447,1278057,1,0,0,1,185,2,7,13,E05
3448,1278059,1,0,0,1,175,0,25,13,PLAINSTEEL
3449,1278060,1,1,1,1,786,0,1,7,PLAINWOOD
3450,1278062,1,0,0,0,444,5,7,6,E05
3451,1278063,1,0,0,0,327,5,1,7,PLAINWOOD
3452,1278068,1,0,0,1,185,0,7,6,E05
3453,1278069,1,0,0,1,786,0,7,6,E05
3454,1278070,1,0,0,1,185,9,0,6,E32
3455,1278072,1,0,0,1,175,0,3,12,E18
3456,1278081,1,0,0,1,134,8,1,6,PLAINWOOD
3457,1278082,1,0,0,1,759,0,7,6,E32
3458,1278083,1,0,0,1,876,0,8,6,PLAINWOOD
3459,1278084,1,0,0,1,166,0,1,6,E32
3460,1278085,1,0,0,1,877,0,7,7,E32
3461,1278087,1,0,0,1,47,0,8,6,E18
3462,1278088,1,0,0,1,317,0,19,6,PLAINSTEEL
3463,1278089,1,0,0,1,219,8,1,6,E01
3464,1278100,1,0,0,1,131,0,7,13,E32
3465,1278101,1,0,0,1,316,0,3,6,E01
3466,1278102,1,0,0,1,217,0,1,7,E18
3467,1278103,1,0,0,1,217,0,1,6,PLAINWOOD
3468,1278106,1,0,0,1,217,0,0,6,E32
3469,1278107,1,0,0,1,7,0,1,6,E02
3470,1278108,1,0,0,0,390,8,8,12,PLAINWOOD
3471,1278109,1,0,0,1,185,9,8,7,E18
3472,1278111,1,0,0,1,185,8,8,12,E32
3473,1278112,1,0,0,1,146,0,7,6,E32
3474,1278113,1,0,0,1,312,0,7,6,E32
3475,1278124,1,0,0,1,177,5,7,12,E32
3476,1278125,1,0,0,1,317,7,7,13,E32
3477,1278126,1,0,0,1,118,0,7,12,E32
3478,1278127,1,0,0,1,609,0,7,12,PLAINWOOD
3479,1278131,1,0,0,1,167,7,7,6,E32
3480,1278132,1,0,0,1,307,7,1,6,E32
3481,1278135,1,0,0,1,118,7,7,12,E18
3482,1278138,1,0,0,0,406,0,8,13,PLAINWOOD
3483,1278139,1,0,0,1,507,7,7,6,PLAINWOOD
3484,1278141,1,0,0,1,175,8,3,12,PLAINWOOD
3485,1278150,1,0,0,1,765,0,1,6,E05
3486,1278151,1,0,0,1,51,0,1,6,E05
3487,1278152,1,0,0,1,776,0,1,6,E05
3488,1278155,1,1,1,1,118,0,22,6,PLAINSTEEL
3489,1278158,1,0,0,1,118,0,0,6,E18
3490,1278159,1,0,0,1,47,0,7,6,E05
3491,1278162,1,0,0,1,175,7,0,12,E01
3492,1278163,1,0,0,1,317,7,0,12,E01
3493,1278164,1,0,0,1,118,7,1,12,PLAINWOOD
3494,1278165,1,0,0,1,762,7,1,12,PLAINWOOD
3495,1278168,1,0,0,1,26,2,1,12,E01
3496,1278170,1,0,0,1,26,8,3,12,E18
3497,1278172,1,0,0,1,219,8,7,12,E02
3498,1278181,1,0,0,1,820,0,3,6,E02
3499,1278182,1,0,0,1,330,0,7,6,E05
3500,1278183,1,0,0,1,304,0,7,6,E01
3501,1278185,1,1,1,1,185,0,25,21,PLAINSTEEL
3502,1278186,1,1,1,1,185,0,25,21,PLAINSTEEL
3503,1278189,1,0,0,1,317,7,7,12,E05
3504,1278191,1,0,0,1,51,0,7,12,E18
3505,1278192,1,0,0,1,783,0,1,6,E32
3506,1278193,1,0,0,1,783,0,1,6,E32
3507,1278194,1,1,1,1,11,0,1,6,E32
3508,1278195,1,0,0,1,78,0,7,6,E32
3509,1278196,1,0,0,1,78,0,7,6,E32
3510,1278197,1,0,0,1,129,0,1,6,E02
3511,1278198,1,0,0,1,324,0,1,6,E05
3512,1278201,1,1,1,1,175,0,0,6,PLAINWOOD
3513,1278214,1,1,1,1,572,0,25,6,PLAINSTEEL
3514,1278216,1,0,0,1,721,0,0,6,PLAINWOOD
3515,1278217,1,0,0,1,721,0,7,7,PLAINWOOD
3516,1278218,1,0,0,1,878,2,1,6,PLAINWOOD
3517,1278252,1,0,0,1,51,0,1,6,E02
3518,1278255,1,0,0,1,598,0,7,6,PLAINWOOD
3519,1278256,1,1,1,1,588,0,8,6,PLAINWOOD
3520,1278257,1,0,0,1,175,0,8,6,PLAINWOOD
3521,1278259,1,0,0,1,317,0,8,6,PLAINWOOD
3522,1278260,1,0,0,1,219,0,8,6,PLAINWOOD
3523,1278262,1,0,0,1,320,0,0,6,PLAINWOOD
3524,1278264,1,1,1,1,581,0,8,6,PLAINWOOD
3525,1278275,1,0,0,1,13,0,1,12,PLAINWOOD
3526,1278277,1,0,0,1,788,0,1,12,PLAINWOOD
3527,1278281,1,1,1,1,51,0,7,6,E02
3528,1278290,1,0,0,1,185,8,3,12,E32
3529,1278291,1,0,0,1,185,0,3,12,E32
3530,1278292,1,1,1,1,185,0,3,6,E32
3531,1278293,1,1,1,1,185,0,3,6,E32
3532,1278295,1,1,1,1,185,0,3,6,E32
3533,1278301,1,0,0,1,185,2,8,7,E32
3534,1278303,1,0,0,1,185,0,8,6,E32
3535,1278305,1,0,0,1,185,0,7,7,E05
3536,1278306,1,1,1,1,786,0,1,15,PLAINWOOD
3537,1278309,1,0,0,1,185,7,7,12,E05
3538,1278310,1,0,0,1,776,7,7,12,E05
3539,1278311,1,0,0,1,776,7,7,12,E05
3540,1278315,1,0,0,1,786,7,7,13,PLAINWOOD
3541,1278316,1,0,0,1,905,7,0,13,E18
3542,1278317,1,0,0,1,905,7,0,13,E18
3543,1278330,1,0,0,1,118,0,8,12,E05
3544,1278332,1,0,0,1,327,0,1,12,E32
3545,1278333,1,0,0,1,327,0,1,12,E32
3546,1278336,1,0,0,1,327,0,7,12,E01
3547,1278337,1,0,0,1,327,0,7,12,E01
3548,1278343,1,1,1,1,573,0,25,21,PLAINSTEEL
3549,1278344,1,0,0,1,774,9,1,12,E32
3550,1278345,1,0,0,1,405,0,1,6,E18
3551,1278346,1,0,0,1,185,7,7,7,E05
3552,1278349,1,0,0,1,786,7,0,12,PLAINWOOD
3553,1278350,1,1,1,1,794,0,7,6,PLAINWOOD
3554,1278351,1,1,1,1,794,0,7,6,PLAINWOOD
3555,1278357,1,0,0,1,219,0,7,6,E18
3556,1278359,1,0,0,1,185,0,1,6,E08
3557,1278366,1,0,0,1,822,0,8,6,E18
3558,1278368,1,0,0,1,327,0,7,6,E02
3559,1278369,1,0,0,1,327,0,7,6,E02
3560,1278375,1,0,0,1,185,9,1,12,E32
3561,1278377,1,1,1,1,566,0,0,6,PLAINWOOD
3562,1278379,1,1,1,1,566,0,0,6,PLAINWOOD
3563,1278383,1,1,1,1,547,0,7,6,PLAINWOOD
3564,1278386,1,1,1,1,776,0,7,6,PLAINWOOD
3565,1278387,1,1,1,1,121,0,7,6,PLAINWOOD
3566,1278388,1,1,1,1,544,2,7,6,PLAINWOOD
3567,1278389,1,0,0,1,197,8,7,6,PLAINWOOD
3568,1278390,1,1,1,1,172,2,7,6,PLAINWOOD
3569,1278392,1,1,1,1,544,0,7,6,PLAINWOOD
3570,1278393,1,1,1,1,216,0,7,6,PLAINWOOD
3571,1278394,1,1,1,1,544,0,7,6,PLAINWOOD
3572,1278395,1,1,1,1,172,0,7,6,PLAINWOOD
3573,1278396,1,0,0,1,197,7,7,6,E18
3574,1278397,1,0,0,1,197,0,7,6,E18
3575,1278398,1,0,0,1,786,8,8,6,PLAINWOOD
3576,1278399,1,0,0,1,786,8,8,6,PLAINWOOD
3577,1278400,1,0,0,1,327,8,8,6,PLAINWOOD
3578,1278401,1,1,1,1,327,0,8,6,PLAINWOOD
3579,1278402,1,1,1,1,327,2,8,6,PLAINWOOD
3580,1278404,1,0,0,1,327,8,8,6,PLAINWOOD
3581,1278406,1,1,1,1,776,0,22,21,PLAINSTEEL
3582,1278407,1,0,0,1,185,9,1,12,E02
3583,1278408,1,1,1,1,786,0,1,21,E02
3584,1278410,1,0,0,1,338,7,8,13,PLAINWOOD
3585,1278412,1,0,0,1,338,7,8,12,PLAINWOOD
3586,1278415,1,1,1,1,338,0,8,21,PLAINWOOD
3587,1278416,1,0,0,1,118,0,0,7,E18
